"Date","AssetType","Security","Side","Quantity","AvailableQuantity","CloseOrSettlementPrice","MarketValue","UnrealizedPnL","AverageOpenPrice","AverageHoldingPriceFutures","Margin","DailyPnL","TodayQuantity","PnLRatio","PositionRatio"
"2022-11-16","Equity","000792.XSHE","Long","200 shares","200 shares","24.88","4976","-226","26.01","-","0","-104","0 shares","-4.34%","2475938.55"
"2022-11-16","Equity","601919.XSHG","Long","300 shares","300 shares","12.12","3636","126","11.7","-","0","3","0 shares","3.59%","2475938.55"
"2022-11-16","","Cash","","","","","2438558.55","","","","","","","","0"
"2022-11-17","Equity","002938.XSHE","Long","200 shares","200 shares","30.91","6182","124.95","30.285","-","0","56","0 shares","2.06%","2475862.58"
"2022-11-17","Equity","000408.XSHE","Long","100 shares","100 shares","29.8","2980","-174","31.54","-","0","11","0 shares","-5.52%","2475862.58"
"2022-11-17","Equity","002460.XSHE","Long","200 shares","200 shares","82.8","16560","-862","87.11","-","0","-144","0 shares","-4.95%","2475862.58"
"2022-11-17","Equity","000792.XSHE","Long","200 shares","200 shares","25.17","5034","-168","26.01","-","0","58","0 shares","-3.23%","2475862.58"
"2022-11-17","Equity","601919.XSHG","Long","300 shares","300 shares","11.97","3591","81","11.7","-","0","-45","0 shares","2.31%","2475862.58"
"2022-11-17","","Cash","","","","","2441515.58","","","","","","","","0"
"2022-11-18","Equity","002938.XSHE","Long","200 shares","200 shares","30.42","6084","26.95","30.285","-","0","-98","0 shares","0.44%","2475244.38"
"2022-11-18","Equity","000408.XSHE","Long","100 shares","100 shares","29.85","2985","-169","31.54","-","0","5","0 shares","-5.36%","2475244.38"
"2022-11-18","Equity","002460.XSHE","Long","100 shares","100 shares","80.29","8029","-682","87.11","-","0","-251","0 shares","-7.83%","2475244.38"
"2022-11-18","Equity","000792.XSHE","Long","200 shares","200 shares","24.48","4896","-306","26.01","-","0","-138","0 shares","-5.88%","2475244.38"
"2022-11-18","Equity","601919.XSHG","Long","300 shares","300 shares","11.82","3546","36","11.7","-","0","-45","0 shares","1.03%","2475244.38"
"2022-11-18","","Cash","","","","","2449704.38","","","","","","","","0"
"2022-11-21","Equity","002938.XSHE","Long","200 shares","200 shares","30.7","6140","82.95","30.285","-","0","56","0 shares","1.37%","2475239.01"
"2022-11-21","Equity","000792.XSHE","Long","100 shares","100 shares","24.82","2482","-119","26.01","-","0","34","0 shares","-4.58%","2475239.01"
"2022-11-21","Equity","601919.XSHG","Long","300 shares","300 shares","11.9","3570","60","11.7","-","0","24","0 shares","1.71%","2475239.01"
"2022-11-21","","Cash","","","","","2463047.01","","","","","","","","0"
"2022-11-22","Equity","002938.XSHE","Long","200 shares","200 shares","30.21","6042","-15.05","30.285","-","0","-98","0 shares","-0.25%","2475277.01"
