date,symbol,side,shares,price,notional,fees,slippage_rate
2021-01-14,956,buy,4500,1.452205055274067,6534.922748733302,52.83,0.0015207277752187
2021-01-14,2380,buy,7500,0.9314429938992456,6985.822454244341,52.88,0.0015516063432747
2021-01-15,321,buy,116000,0.97485,113082.6,233.82608,0.005
2021-01-15,728,sell,23500,1.048420911249362,24637.89141436001,73.13000000000001,0.0015038940482266
2021-01-15,956,sell,212000,1.366291276820903,289653.7506860314,573.5130005488252,0.0027070972110197
2021-01-15,1258,buy,190000,1.25624539957939,238686.6259200841,475.2593007360673,0.004996319663512
2021-01-15,2233,buy,346000,0.9021675680744132,312149.97855374694,617.3699828429975,0.00240840897157
2021-01-15,2380,sell,284000,0.9376329851619476,266287.7677859931,528.8502142287945,0.002518100891545
2021-01-15,3800,buy,149500,1.3420225649059725,200632.37345344285,401.9958987627544,0.0015093767955017
2021-01-15,3988,sell,218500,1.317968397569636,287976.09486896545,569.9508758951723,0.0015390927502759
2021-01-18,321,buy,10500,1.0017335557673974,10518.202335557671,57.330000000000005,0.0017335557673975
2021-01-18,728,sell,9500,1.0683927077774509,10149.730723885785,57.290000000000006,0.0015021422640647
2021-01-19,321,buy,15000,0.9719096875,14578.6453125,61.84,0.00196875
2021-01-19,728,sell,12500,1.178226581849604,14727.832273120051,61.87,0.0015028967376235
2021-01-20,728,sell,2000,1.178229643537584,2356.459287075168,48.290000000000006,0.0015003020867931
2021-01-20,1258,buy,2000,1.0616521180410214,2123.3042360820427,48.27,0.0015586019254918
2021-01-21,321,buy,47500,1.0027700534759358,47631.57754010696,107.15526203208556,0.0027700534759358
2021-01-21,3393,sell,50500,0.9474480704697986,47846.12755872483,107.34690204697988,0.0026862416107382
2021-01-26,321,buy,53000,0.9932636440677968,52642.97313559322,116.79437850847457,0.0032966101694915
2021-01-26,2233,buy,500,0.7811714479686009,390.5857239843005,46.05,0.001501856370001
2021-01-26,3800,sell,21500,2.466292486822084,53025.2884666748,118.16023077333983,0.0015010174809377
2021-01-27,321,buy,21500,0.9519183574879226,20466.244685990336,68.6,0.0020193236714975
2021-01-27,3800,sell,8000,2.59609913585414,20768.79308683312,68.63000000000001,0.0015003323637925
2021-02-04,728,buy,40500,1.0415777055901922,42183.89707640278,97.09711766112224,0.0015170246059542
2021-02-04,1258,buy,29000,0.98329681359045,28515.60759412305,77.62,0.0033640955004591
2021-02-04,2232,sell,41500,1.2636593522693116,52441.86311917643,116.61349049534114,0.0049926360084159
2021-02-04,3800,sell,6500,2.8557091286323444,18562.10933611024,66.36,0.0015003046740053
2021-02-05,272,buy,164500,0.8039923545502163,132256.74232351058,270.5953938588085,0.0049904431877703
2021-02-05,546,buy,246000,1.20599420313388,296674.5739709345,587.0196591767476,0.0049951692782333
2021-02-05,728,buy,14000,0.9914922903292076,13880.892064608908,60.75,0.0015073639688966
2021-02-05,1258,sell,54500,0.9452621572212064,51516.78756855576,114.7534300548446,0.0049872029250457
2021-02-05,2233,sell,346500,0.7373155526315789,255479.83898684208,507.82387118947366,0.0036276315789473
2021-02-05,2380,buy,196500,1.1126858183274937,218642.7633013525,436.674210641082,0.002419656150895
2021-02-05,3800,sell,113500,3.1452526218339947,356986.1725781584,702.9289380625266,0.0015071041796842
2021-02-08,272,buy,208000,0.7932291541126997,164991.66405544154,332.94333124435326,0.0040875368515185
2021-02-08,1258,sell,166500,0.9952288801571708,165705.60854616895,334.6044868369352,0.004771119842829
2021-02-09,272,buy,38000,0.8023284491142629,30488.481066341992,79.86999999999999,0.0029105613928286
2021-02-09,321,sell,146500,0.8756021009549796,128275.70778990453,262.9105662319236,0.0049976125511596
2021-02-09,546,buy,4500,1.312142256677463,5904.640155048583,51.74999999999999,0.0016353104408113
2021-02-09,728,buy,38000,0.9013754292648988,34252.26631206616,84.35,0.0015282547387764
2021-02-09,2232,sell,154000,1.3333000000000002,205328.2,411.33256000000006,0.005
2021-02-09,2380,buy,86500,1.1619909819358254,100512.2199374489,209.16977594995916,0.0017163637377805
2021-02-09,3393,buy,93000,1.296430663811563,120568.05173447536,247.7644413875803,0.0049850107066381
2021-02-10,272,sell,13500,0.7986638628904825,10781.962149021514,57.370000000000005,0.0016701713868968
2021-02-10,546,buy,28000,1.1429236882129277,32001.86326996197,82.06,0.0025646387832699
2021-02-10,728,sell,16000,0.9086266876677024,14538.02700268324,61.84,0.0015091344310962
2021-02-10,2232,sell,46500,1.4042294444444443,65296.669166666674,141.52733533333333,0.0040925925925925
2021-02-10,2380,buy,500,1.1216822849857553,560.8411424928777,46.07000000000001,0.0015020401658526
2021-02-11,272,sell,500,0.7888074720936564,394.4037360468282,46.05,0.0015095289953716
2021-02-11,546,buy,11500,1.0825458785942494,12449.277603833869,59.58000000000001,0.0023572949946751
2021-02-11,728,sell,1000,0.8986494170921839,898.649417092184,46.11,0.0015006476753511
2021-02-11,2380,sell,6500,1.128222878405415,7333.448709635196,53.93,0.001572673977509
2021-02-11,3393,buy,74000,1.2651083431952663,93618.01739644972,195.78441391715972,0.0040542406311637
2021-02-16,272,buy,4000,0.8012460544779242,3204.9842179116968,49.400000000000006,0.0015575680974052
2021-02-16,321,sell,64500,0.8557093044822257,55193.25013910356,122.16460011128284,0.0049891808346213
2021-02-16,546,buy,12500,1.0618366755319149,13272.958444148937,60.690000000000005,0.0017327127659574
