"Date","AssetType","Security","Side","Quantity","AvailableQuantity","CloseOrSettlementPrice","MarketValue","UnrealizedPnL","AverageOpenPrice","AverageHoldingPriceFutures","Margin","DailyPnL","TodayQuantity","PnLRatio","PositionRatio"
"2011-03-07","Equity","600160.XSHG","Long","3600 shares","0 shares","27.65","99540","4320","26.45","-","0","4320","3600 shares","4.54%","100697.12"
"2011-03-07","","Cash","","","","","1157.12","","","","","","","","0"
"2011-03-08","Equity","600160.XSHG","Long","3600 shares","3600 shares","27.8","100080","4860","26.45","-","0","540","0 shares","5.1%","101237.12"
"2011-03-08","","Cash","","","","","1157.12","","","","","","","","0"
"2011-03-09","","Cash","","","","","105421.4","","","","","","","","0"
"2011-03-10","","Cash","","","","","105421.4","","","","","","","","0"
"2011-03-11","","Cash","","","","","105421.4","","","","","","","","0"
"2011-03-14","","Cash","","","","","105421.4","","","","","","","","0"
"2011-03-15","","Cash","","","","","105421.4","","","","","","","","0"
"2011-03-16","","Cash","","","","","105421.4","","","","","","","","0"
"2011-03-17","","Cash","","","","","105421.4","","","","","","","","0"
"2011-03-18","","Cash","","","","","105421.4","","","","","","","","0"
"2011-03-21","","Cash","","","","","105421.4","","","","","","","","0"
"2011-03-22","","Cash","","","","","105421.4","","","","","","","","0"
"2011-03-23","","Cash","","","","","105421.4","","","","","","","","0"
"2011-03-24","","Cash","","","","","105421.4","","","","","","","","0"
"2011-03-25","","Cash","","","","","105421.4","","","","","","","","0"
"2011-03-28","","Cash","","","","","105421.4","","","","","","","","0"
"2011-03-29","","Cash","","","","","105421.4","","","","","","","","0"
"2011-03-30","","Cash","","","","","105421.4","","","","","","","","0"
"2011-03-31","","Cash","","","","","105421.4","","","","","","","","0"
"2011-04-01","Equity","600089.XSHG","Long","5200 shares","0 shares","20.62","107224","1924","20.25","-","0","1924","5200 shares","1.83%","107313.81"
"2011-04-01","","Cash","","","","","89.81","","","","","","","","0"
"2011-04-06","Equity","600089.XSHG","Long","5200 shares","5200 shares","20.62","107224","1924","20.25","-","0","0","0 shares","1.83%","107313.81"
"2011-04-06","","Cash","","","","","89.81","","","","","","","","0"
"2011-04-07","Equity","600089.XSHG","Long","5200 shares","5200 shares","20.76","107952","2652","20.25","-","0","728","0 shares","2.52%","108041.81"
"2011-04-07","","Cash","","","","","89.81","","","","","","","","0"
"2011-04-08","Equity","600089.XSHG","Long","5200 shares","5200 shares","20.78","108056","2756","20.25","-","0","104","0 shares","2.62%","108145.81"
"2011-04-08","","Cash","","","","","89.81","","","","","","","","0"
"2011-04-11","Equity","600089.XSHG","Long","5200 shares","5200 shares","20.15","104780","-520","20.25","-","0","-3276","0 shares","-0.49%","104869.81"
"2011-04-11","","Cash","","","","","89.81","","","","","","","","0"
"2011-04-12","Equity","600089.XSHG","Long","5200 shares","5200 shares","20.13","104676","-624","20.25","-","0","-104","0 shares","-0.59%","104765.81"
"2011-04-12","","Cash","","","","","89.81","","","","","","","","0"
"2011-04-13","Equity","600089.XSHG","Long","5200 shares","5200 shares","20.38","105976","676","20.25","-","0","1300","0 shares","0.64%","106065.81"
"2011-04-13","","Cash","","","","","89.81","","","","","","","","0"
"2011-04-14","Equity","600089.XSHG","Long","5200 shares","5200 shares","20.18","104936","-364","20.25","-","0","-1040","0 shares","-0.35%","105025.81"
"2011-04-14","","Cash","","","","","89.81","","","","","","","","0"
"2011-04-15","Equity","600089.XSHG","Long","5200 shares","5200 shares","20.06","104312","-988","20.25","-","0","-624","0 shares","-0.94%","104401.81"
"2011-04-15","","Cash","","","","","89.81","","","","","","","","0"
"2011-04-18","Equity","600089.XSHG","Long","5200 shares","5200 shares","20.26","105352","52","20.25","-","0","1040","0 shares","0.05%","105441.81"
"2011-04-18","","Cash","","","","","89.81","","","","","","","","0"
"2011-04-19","","Cash","","","","","101409.92","","","","","","","","0"
"2011-04-20","Equity","002056.XSHE","Long","3000 shares","0 shares","33.25","99750","900","32.95","-","0","900","3000 shares","0.91%","102280.27"
