"Timestamp","BenchmarkReturn","StrategyReturn","DailyProfit","DailyLoss","DailyBuyAmount","DailySellAmount","ExcessReturnPct"
"2011-01-04 16:00:00","1.96","0","0","0","0","0","-1.92"
"2011-01-05 16:00:00","1.52","0","0","0","0","0","-1.5"
"2011-01-06 16:00:00","1","0","0","0","0","0","-0.99"
"2011-01-07 16:00:00","1.23","0","0","0","0","0","-1.22"
"2011-01-10 16:00:00","-0.64","0","0","0","0","0","0.64"
"2011-01-11 16:00:00","-0.11","-2.1","0","-2100.07","93563","0","-1.99"
"2011-01-12 16:00:00","0.45","-2.12","0","-21.93","0","-59176","-2.56"
"2011-01-13 16:00:00","0.42","-1.3","824.88","0","60396","0","-1.71"
"2011-01-14 16:00:00","-1.16","-3.65","0","-2353.6","0","-30459","-2.52"
"2011-01-17 16:00:00","-4.92","-5.66","0","-2009.96","0","-30738","-0.78"
"2011-01-18 16:00:00","-4.81","-5.38","280.38","0","65410","0","-0.6"
"2011-01-19 16:00:00","-2.67","-2.82","2562","0","0","0","-0.15"
"2011-01-20 16:00:00","-5.87","-6.04","0","-3218","0","0","-0.18"
"2011-01-21 16:00:00","-4.63","-5.83","208","0","0","0","-1.26"
"2011-01-24 16:00:00","-5.56","-8.27","0","-2442.39","0","-91066","-2.87"
"2011-01-25 16:00:00","-6.06","-7.46","814.25","0","89175","0","-1.49"
"2011-01-26 16:00:00","-4.79","-2.03","5423","0","0","0","2.9"
"2011-01-27 16:00:00","-3.25","-3.94","0","-1903.62","1800","-93554","-0.71"
"2011-01-28 16:00:00","-2.93","-3.9","41","0","0","0","-1"
"2011-01-31 16:00:00","-1.65","-3.87","22","0","0","0","-2.26"
"2011-02-01 16:00:00","-1.63","-3.85","20","0","0","0","-2.26"
"2011-02-09 16:00:00","-2.79","-3.86","0","-10","0","0","-1.1"
"2011-02-10 16:00:00","-0.77","-3.77","93","0","0","0","-3.02"
"2011-02-11 16:00:00","-0.23","-3.59","176.74","0","0","-2258","-3.37"
"2011-02-14 16:00:00","2.91","-3.59","0","0","0","0","-6.32"
"2011-02-15 16:00:00","2.86","-3.59","0","0","0","0","-6.27"
"2011-02-16 16:00:00","3.84","-3.59","0","0","0","0","-7.16"
"2011-02-17 16:00:00","3.76","-3.59","0","0","0","0","-7.08"
"2011-02-18 16:00:00","2.67","-3.59","0","0","0","0","-6.1"
"2011-02-21 16:00:00","4.14","-3.59","0","0","0","0","-7.42"
"2011-02-22 16:00:00","1.13","-3.59","0","0","0","0","-4.67"
"2011-02-23 16:00:00","1.49","-3.59","0","0","0","0","-5.01"
"2011-02-24 16:00:00","2","-3.59","0","0","0","0","-5.48"
"2011-02-25 16:00:00","2.22","-3.59","0","0","0","0","-5.68"
"2011-02-28 16:00:00","3.56","-3.59","0","0","0","0","-6.9"
"2011-03-01 16:00:00","4.05","-3.59","0","0","0","0","-7.34"
"2011-03-02 16:00:00","3.68","-3.59","0","0","0","0","-7.01"
"2011-03-03 16:00:00","2.99","-3.59","0","0","0","0","-6.39"
"2011-03-04 16:00:00","4.55","-3.59","0","0","0","0","-7.79"
"2011-03-07 16:00:00","6.59","0.7","4291.43","0","95220","0","-5.53"
"2011-03-08 16:00:00","6.69","1.24","540","0","0","0","-5.11"
"2011-03-09 16:00:00","6.73","5.42","4184.28","0","0","-104400","-1.23"
"2011-03-10 16:00:00","4.86","5.42","0","0","0","0","0.53"
"2011-03-11 16:00:00","3.81","5.42","0","0","0","0","1.55"
"2011-03-14 16:00:00","4.3","5.42","0","0","0","0","1.07"
"2011-03-15 16:00:00","2.42","5.42","0","0","0","0","2.93"
"2011-03-16 16:00:00","3.83","5.42","0","0","0","0","1.53"
"2011-03-17 16:00:00","2.2","5.42","0","0","0","0","3.15"
"2011-03-18 16:00:00","2.79","5.42","0","0","0","0","2.56"
"2011-03-21 16:00:00","2.52","5.42","0","0","0","0","2.83"
"2011-03-22 16:00:00","3.03","5.42","0","0","0","0","2.32"
"2011-03-23 16:00:00","4.37","5.42","0","0","0","0","1.01"
"2011-03-24 16:00:00","3.94","5.42","0","0","0","0","1.42"
"2011-03-25 16:00:00","5.31","5.42","0","0","0","0","0.1"
"2011-03-28 16:00:00","5.19","5.42","0","0","0","0","0.22"
"2011-03-29 16:00:00","4.15","5.42","0","0","0","0","1.22"
"2011-03-30 16:00:00","4.09","5.42","0","0","0","0","1.28"
"2011-03-31 16:00:00","3.04","5.42","0","0","0","0","2.31"
"2011-04-01 16:00:00","4.62","7.31","1892.41","0","105300","0","2.57"
"2011-04-06 16:00:00","5.84","7.31","0","0","0","0","1.39"
"2011-04-07 16:00:00","6.27","8.04","728","0","0","0","1.67"
"2011-04-08 16:00:00","7.2","8.15","104","0","0","0","0.89"
