"Date","OrderTime","AssetType","Security","TradeSide","OrderType","FilledQuantity","FilledPrice","FilledAmount","OrderQuantity","OrderPrice","RealizedPnL","Commission","Status","LastUpdatedAt"
"2020-06-16","09:30:00","Equity","002402.XSHE","Buy","MarketOrder","469000 shares","14.25","6683250","469000 shares","-","0","2004.98","Filled","2020-06-16 09:30:00"
"2020-06-30","09:30:00","Equity","002056.XSHE","Buy","MarketOrder","2100 shares","11.06","23226","2100 shares","-","0","6.97","Filled","2020-06-30 09:30:00"
"2020-07-02","14:50:00","Equity","002402.XSHE","Sell","MarketOrder","-469000 shares","16.4","-7691600","-469000 shares","-","1008350","9999.08","Filled","2020-07-02 14:50:00"
"2020-07-03","11:25:00","Equity","002056.XSHE","Sell","MarketOrder","-2100 shares","11.65","-24465","-2100 shares","-","1239","31.8","Filled","2020-07-03 11:25:00"
"2020-07-06","14:50:00","Equity","300693.XSHE","Sell","MarketOrder","-326000 shares","21.03","-6855780","-326000 shares","-","916060","8912.51","Filled","2020-07-06 14:50:00"
"2020-07-17","09:30:00","Equity","002402.XSHE","Buy","MarketOrder","466400 shares","15.6","7275840","466400 shares","-","0","2182.75","Filled","2020-07-17 09:30:00"
"2020-07-17","09:30:00","Equity","002236.XSHE","Buy","MarketOrder","361900 shares","20.1","7274190","361900 shares","-","0","2182.26","Filled","2020-07-17 09:30:00"
"2020-07-22","11:25:00","Equity","002236.XSHE","Sell","MarketOrder","-361900 shares","21.45","-7762755","-361900 shares","-","488565","10091.58","Filled","2020-07-22 11:25:00"
"2020-07-27","09:30:00","Equity","603799.XSHG","Buy","MarketOrder","100000 shares","38.75","3875000","100000 shares","-","0","1162.5","Filled","2020-07-27 09:30:00"
"2020-07-27","09:30:00","Equity","002049.XSHE","Buy","MarketOrder","33400 shares","116","3874400","33400 shares","-","0","1162.32","Filled","2020-07-27 09:30:00"
"2020-07-27","14:50:00","Equity","002402.XSHE","Sell","MarketOrder","-466400 shares","15.07","-7028648","-466400 shares","-","-247192","9137.24","Filled","2020-07-27 14:50:00"
"2020-07-28","09:30:00","Equity","002600.XSHE","Buy","MarketOrder","224700 shares","10.41","2339127","224700 shares","-","0","701.74","Filled","2020-07-28 09:30:00"
"2020-07-28","09:30:00","Equity","300207.XSHE","Buy","MarketOrder","112400 shares","20.81","2339044","112400 shares","-","0","701.71","Filled","2020-07-28 09:30:00"
