"Timestamp","BenchmarkReturn","StrategyReturn","DailyProfit","DailyLoss","DailyBuyAmount","DailySellAmount","ExcessReturnPct"
"2011-01-04 16:00:00","1.96","0","0","0","0","0","-1.92"
"2011-01-05 16:00:00","1.52","0","0","0","0","0","-1.5"
"2011-01-06 16:00:00","1","0","0","0","0","0","-0.99"
"2011-01-07 16:00:00","1.23","0","0","0","0","0","-1.22"
"2011-01-10 16:00:00","-0.64","0","0","0","0","0","0.64"
"2011-01-11 16:00:00","-0.11","-2.1","0","-2100.07","93563","0","-1.99"
"2011-01-12 16:00:00","0.45","-2.12","0","-21.93","0","-59176","-2.56"
"2011-01-13 16:00:00","0.42","-1.3","824.88","0","60396","0","-1.71"
"2011-01-14 16:00:00","-1.16","-3.65","0","-2353.6","0","-30459","-2.52"
"2011-01-17 16:00:00","-4.92","-5.66","0","-2009.96","0","-30738","-0.78"
"2011-01-18 16:00:00","-4.81","-3.7","1965.38","0","65401","0","1.17"
"2011-01-19 16:00:00","-2.67","-1.11","2586","0","0","0","1.6"
"2011-01-20 16:00:00","-5.87","-3.46","0","-2349","0","0","2.56"
"2011-01-21 16:00:00","-4.63","0.06","3518.18","0","0","-38324","4.92"
"2011-01-24 16:00:00","-5.56","-1.66","0","-1719.16","0","-59353","4.13"
"2011-01-25 16:00:00","-6.06","-0.79","870.4","0","95325","0","5.61"
"2011-01-26 16:00:00","-4.79","5.01","5797","0","0","0","10.29"
"2011-01-27 16:00:00","-3.25","2.97","0","-2042.01","1800","-100006","6.43"
"2011-01-28 16:00:00","-2.93","3.01","41","0","0","0","6.12"
"2011-01-31 16:00:00","-1.65","3.03","22","0","0","0","4.76"
"2011-02-01 16:00:00","-1.63","3.08","50.97","0","0","-2029","4.79"
"2011-02-09 16:00:00","-2.79","3.08","0","0","0","0","6.04"
"2011-02-10 16:00:00","-0.77","3.08","0","0","0","0","3.88"
"2011-02-11 16:00:00","-0.23","3.08","0","0","0","0","3.32"
"2011-02-14 16:00:00","2.91","3.08","0","0","0","0","0.17"
"2011-02-15 16:00:00","2.86","3.08","0","0","0","0","0.21"
"2011-02-16 16:00:00","3.84","3.08","0","0","0","0","-0.73"
"2011-02-17 16:00:00","3.76","3.08","0","0","0","0","-0.66"
"2011-02-18 16:00:00","2.67","3.08","0","0","0","0","0.4"
"2011-02-21 16:00:00","4.14","3.08","0","0","0","0","-1.02"
"2011-02-22 16:00:00","1.13","3.08","0","0","0","0","1.93"
"2011-02-23 16:00:00","1.49","3.08","0","0","0","0","1.57"
"2011-02-24 16:00:00","2","3.08","0","0","0","0","1.06"
"2011-02-25 16:00:00","2.22","3.08","0","0","0","0","0.84"
"2011-02-28 16:00:00","3.56","3.08","0","0","0","0","-0.46"
"2011-03-01 16:00:00","4.05","3.08","0","0","0","0","-0.93"
"2011-03-02 16:00:00","3.68","3.08","0","0","0","0","-0.58"
"2011-03-03 16:00:00","2.99","3.08","0","0","0","0","0.09"
"2011-03-04 16:00:00","4.55","3.08","0","0","0","0","-1.41"
"2011-03-07 16:00:00","6.59","7.61","4529.85","0","100510","0","0.96"
"2011-03-08 16:00:00","6.69","8.18","570","0","0","0","1.4"
"2011-03-09 16:00:00","6.73","12.6","4416.74","0","0","-110200","5.5"
"2011-03-10 16:00:00","4.86","12.6","0","0","0","0","7.38"
"2011-03-11 16:00:00","3.81","12.6","0","0","0","0","8.47"
"2011-03-14 16:00:00","4.3","12.6","0","0","0","0","7.96"
"2011-03-15 16:00:00","2.42","12.6","0","0","0","0","9.94"
"2011-03-16 16:00:00","3.83","12.6","0","0","0","0","8.45"
"2011-03-17 16:00:00","2.2","12.6","0","0","0","0","10.18"
"2011-03-18 16:00:00","2.79","12.6","0","0","0","0","9.54"
"2011-03-21 16:00:00","2.52","12.6","0","0","0","0","9.83"
"2011-03-22 16:00:00","3.03","12.6","0","0","0","0","9.29"
"2011-03-23 16:00:00","4.37","12.6","0","0","0","0","7.89"
"2011-03-24 16:00:00","3.94","12.6","0","0","0","0","8.33"
"2011-03-25 16:00:00","5.31","12.6","0","0","0","0","6.92"
"2011-03-28 16:00:00","5.19","12.6","0","0","0","0","7.04"
"2011-03-29 16:00:00","4.15","12.6","0","0","0","0","8.11"
"2011-03-30 16:00:00","4.09","12.6","0","0","0","0","8.18"
"2011-03-31 16:00:00","3.04","12.6","0","0","0","0","9.28"
"2011-04-01 16:00:00","4.62","14.6","2001.59","0","111375","0","9.54"
"2011-04-06 16:00:00","5.84","14.6","0","0","0","0","8.28"
"2011-04-07 16:00:00","6.27","15.37","770","0","0","0","8.56"
"2011-04-08 16:00:00","7.2","15.48","110","0","0","0","7.72"
"2011-04-11 16:00:00","6.56","12.01","0","-3465","0","0","5.11"
