trade_date,available_cash,holding_market_value,stamp_tax,broker_commission,total_assets,nav,transaction_cost,return,nav_peak_to_date,nav_drawdown_to_date
2011-04-21,100000.0,0.0,0.0,0.0,100000.0,1.0,0.0,,1.0,0.0
2011-04-22,17816.139120000007,81509.0,0.0,9.860879999999998,99325.13912,0.9932513912,9.860879999999998,-0.0067486087999999,1.0,-0.0067486087999999
2011-04-25,17816.139120000007,79731.0,0.0,0.0,97547.13912,0.9754713912,0.0,-0.0179008055337521,1.0,-0.0245286087999999
2011-04-26,17816.139120000007,78657.0,0.0,0.0,96473.13912,0.9647313912,0.0,-0.0110100614911811,1.0,-0.0352686087999999
2011-04-27,17816.139120000007,77474.0,0.0,0.0,95290.13912,0.9529013912,0.0,-0.0122624806323395,1.0,-0.0470986087999999
2011-04-28,92652.22872,0.0,74.92,8.9904,92652.22872,0.9265222872000002,83.9104,-0.0276829315641782,1.0,-0.0734777127999998
2011-04-29,16160.050760000013,77585.0,0.0,9.177959999999995,93745.05076,0.9374505076,9.177959999999995,0.0117948813007247,1.0,-0.0625494923999998
2011-05-03,16160.050760000013,78874.0,0.0,0.0,95034.05076,0.9503405076,0.0,0.0137500592249932,1.0,-0.0496594923999998
2011-05-04,16160.050760000013,77516.0,0.0,0.0,93676.05076,0.9367605076000002,0.0,-0.0142896150289278,1.0,-0.0632394923999998
2011-05-05,16160.050760000013,77696.0,0.0,0.0,93856.05076,0.9385605076,0.0,0.0019215156759879,1.0,-0.0614394923999999
2011-05-06,93990.8772058406,0.0,77.91809471191792,9.35017136543015,93990.8772058406,0.9399087720584058,87.26826607734807,0.0014365237483233,1.0,-0.0600912279415941
2011-05-09,14608.352445840588,79596.0,0.0,9.52476,94204.3524458406,0.942043524458406,9.52476,0.002271233616987,1.0,-0.0579564755415941
2011-05-10,14608.352445840588,80370.0,0.0,0.0,94978.3524458406,0.949783524458406,0.0,0.0082161808865994,1.0,-0.0502164755415941
2011-05-11,14608.352445840588,80810.0,0.0,0.0,95418.3524458406,0.954183524458406,0.0,0.0046326345811369,1.0,-0.045816475541594
2011-05-12,14608.352445840588,79727.0,0.0,0.0,94335.3524458406,0.943353524458406,0.0,-0.0113500178135512,1.0,-0.056646475541594
2011-05-13,94425.85660584058,0.0,79.907,9.58884,94425.85660584058,0.944258566058406,89.49584,0.0009593875217877,1.0,-0.0557414339415941
2011-05-16,14728.29404584058,78830.0,0.0,9.56256,93558.29404584058,0.9355829404584058,9.56256,-0.0091877647837651,1.0,-0.0644170595415941
2011-05-17,14728.29404584058,78147.0,0.0,0.0,92875.29404584058,0.9287529404584058,0.0,-0.0073002613714328,1.0,-0.0712470595415941
2011-05-18,14728.29404584058,78433.0,0.0,0.0,93161.29404584058,0.9316129404584058,0.0,0.0030793980566978,1.0,-0.0683870595415941
2011-05-19,14728.29404584058,78262.0,0.0,0.0,92990.29404584058,0.9299029404584058,0.0,-0.0018355262424313,1.0,-0.0700970595415941
2011-05-20,92498.09420584058,0.0,77.857,9.34284,92498.09420584058,0.9249809420584058,87.19984,-0.0052930238048002,1.0,-0.0750190579415942
2011-05-23,14260.706845840585,75589.0,0.0,9.38736,89849.70684584058,0.8984970684584058,9.38736,-0.0286318046089296,1.0,-0.1015029315415941
2011-05-24,14260.706845840585,77089.0,0.0,0.0,91349.70684584058,0.9134970684584058,0.0,0.0166945452874278,1.0,-0.0865029315415941
2011-05-25,14260.706845840585,75218.0,0.0,0.0,89478.70684584058,0.8947870684584058,0.0,-0.0204817296585029,1.0,-0.1052129315415941
2011-05-26,14260.706845840585,74051.0,0.0,0.0,88311.70684584058,0.8831170684584059,0.0,-0.0130422090476852,1.0,-0.1168829315415941
2011-05-27,87365.73740584058,0.0,73.187,8.78244,87365.73740584058,0.8736573740584058,81.96943999999999,-0.0107117105283823,1.0,-0.1263426259415941
2011-05-30,14035.938885840587,73306.0,0.0,8.79852,87341.93888584059,0.8734193888584059,8.79852,-0.0002724010659859,1.0,-0.1265806111415941
2011-05-31,14035.938885840587,74856.0,0.0,0.0,88891.93888584059,0.8889193888584058,0.0,0.0177463429341304,1.0,-0.1110806111415941
2011-06-01,14035.938885840587,75375.0,0.0,0.0,89410.93888584059,0.8941093888584059,0.0,0.0058385496649648,1.0,-0.1058906111415941
2011-06-02,14035.938885840587,74563.0,0.0,0.0,88598.93888584059,0.8859893888584058,0.0,-0.009081662826925,1.0,-0.1140106111415941
2011-06-03,89742.05296584059,0.0,75.791,9.094919999999998,89742.05296584059,0.8974205296584059,84.88592,0.0129021193072402,1.0,-0.102579470341594
2011-06-07,12110.73832584059,78865.0,0.0,9.31464,90975.7383258406,0.909757383258406,9.31464,0.0137470151309062,1.0,-0.090242616741594
2011-06-08,12110.73832584059,79637.0,0.0,0.0,91747.7383258406,0.917477383258406,0.0,0.0084857788923349,1.0,-0.0825226167415941
2011-06-09,12110.73832584059,78639.0,0.0,0.0,90749.7383258406,0.907497383258406,0.0,-0.0108776523346615,1.0,-0.0925026167415941
2011-06-10,12110.73832584059,78582.0,0.0,0.0,90692.7383258406,0.906927383258406,0.0,-0.0006281009846589,1.0,-0.093072616741594
2011-06-13,90435.9157658406,0.0,78.413,9.40956,90435.9157658406,0.904359157658406,87.82256,-0.0028317874698775,1.0,-0.095640842341594
