Date,Order_Time,Security_Type,Symbol,Trade_Side,Order_Type,Filled_Qty,Filled_Price,Turnover,Order_Qty,Order_Price,Realized_PnL,Commission,Status,Last_Updated
2014-10-27,09:30:00,Stock,欣旺达(300207.XSHE),Buy,Market_Order,4500Shares,29.48,132660,4500Shares,-,0,39.8,Filled,2014-10-27 09:30:00
2014-11-11,11:25:00,Stock,欣旺达(300207.XSHE),Sell,Market_Order,-4500Shares,28.36,-127620,-4500Shares,-,-5040,165.91,Filled,2014-11-11 11:25:00
2014-11-12,09:30:00,Stock,桐君阁(000591.XSHE),Buy,Market_Order,5000Shares,12.8,64000,5000Shares,-,0,19.2,Filled,2014-11-12 09:30:00
2014-11-12,09:30:00,Stock,横店东磁(002056.XSHE),Buy,Market_Order,3000Shares,21,63000,3000Shares,-,0,18.9,Filled,2014-11-12 09:30:00
2014-11-19,14:50:00,Stock,横店东磁(002056.XSHE),Sell,Market_Order,-3000Shares,21.23,-63690,-3000Shares,-,690,82.8,Filled,2014-11-19 14:50:00
2014-11-27,11:25:00,Stock,桐君阁(000591.XSHE),Sell,Market_Order,-5000Shares,14.29,-71450,-5000Shares,-,7450,92.88,Filled,2014-11-27 11:25:00
2014-12-10,09:30:00,Stock,欣旺达(300207.XSHE),Buy,Market_Order,2600Shares,26.11,67886,2600Shares,-,0,20.37,Filled,2014-12-10 09:30:00
2014-12-10,09:30:00,Stock,大华Shares份(002236.XSHE),Buy,Market_Order,2800Shares,23.7,66360,2800Shares,-,0,19.91,Filled,2014-12-10 09:30:00
2014-12-22,09:30:00,Stock,东方精工(002611.XSHE),Buy,Market_Order,100Shares,14.17,1417,100Shares,-,0,5,Filled,2014-12-22 09:30:00
2014-12-22,11:25:00,Stock,欣旺达(300207.XSHE),Sell,Market_Order,-2600Shares,24.02,-62452,-2600Shares,-,-5434,81.19,Filled,2014-12-22 11:25:00
2014-12-22,11:25:00,Stock,大华Shares份(002236.XSHE),Sell,Market_Order,-2800Shares,21.99,-61572,-2800Shares,-,-4788,80.04,Filled,2014-12-22 11:25:00
2014-12-23,09:30:00,Stock,欣旺达(300207.XSHE),Buy,Market_Order,5200Shares,23.6,122720,5200Shares,-,0,36.82,Filled,2014-12-23 09:30:00
2014-12-23,11:25:00,Stock,东方精工(002611.XSHE),Sell,Market_Order,-100Shares,13.15,-1315,-100Shares,-,-102,6.32,Filled,2014-12-23 11:25:00
2014-12-25,09:30:00,Stock,深圳能源(000027.XSHE),Buy,Market_Order,100Shares,10.52,1052,100Shares,-,0,5,Filled,2014-12-25 09:30:00
2014-12-25,09:30:00,Stock,中航黑豹(600760.XSHG),Buy,Market_Order,100Shares,11.3,1130,100Shares,-,0,5,Filled,2014-12-25 09:30:00
2014-12-30,11:25:00,Stock,中航黑豹(600760.XSHG),Sell,Market_Order,-100Shares,10.91,-1091,-100Shares,-,-39,6.09,Filled,2014-12-30 11:25:00
2015-01-06,11:25:00,Stock,深圳能源(000027.XSHE),Sell,Market_Order,-100Shares,11.21,-1121,-100Shares,-,69,6.12,Filled,2015-01-06 11:25:00
2015-01-07,11:25:00,Stock,欣旺达(300207.XSHE),Sell,Market_Order,-5200Shares,25.21,-131092,-5200Shares,-,8372,170.42,Filled,2015-01-07 11:25:00
2015-01-15,09:30:00,Stock,中国铝业(601600.XSHG),Buy,Market_Order,11900Shares,5.6,66640,11900Shares,-,0,19.99,Filled,2015-01-15 09:30:00
2015-01-15,09:30:00,Stock,中国远洋(601919.XSHG),Buy,Market_Order,9900Shares,6.71,66429,9900Shares,-,0,19.93,Filled,2015-01-15 09:30:00
2015-01-19,14:50:00,Stock,中国铝业(601600.XSHG),Sell,Market_Order,-0Shares,--,0,-11900Shares,-,-0,0,Order_Cancelled,2015-01-19 14:50:00
2015-01-19,14:50:00,Stock,中国远洋(601919.XSHG),Sell,Market_Order,-0Shares,--,0,-9900Shares,-,-0,0,Order_Cancelled,2015-01-19 14:50:00
2015-01-20,11:25:00,Stock,中国铝业(601600.XSHG),Sell,Market_Order,-11900Shares,5.33,-63427,-11900Shares,-,-3213,82.46,Filled,2015-01-20 11:25:00
2015-01-20,11:25:00,Stock,中国远洋(601919.XSHG),Sell,Market_Order,-9900Shares,6.44,-63756,-9900Shares,-,-2673,82.88,Filled,2015-01-20 11:25:00
2015-01-21,09:30:00,Stock,中国远洋(601919.XSHG),Buy,Market_Order,3900Shares,6.47,25233,3900Shares,-,0,7.57,Filled,2015-01-21 09:30:00
2015-01-21,09:30:00,Stock,中国铝业(601600.XSHG),Buy,Market_Order,4700Shares,5.36,25192,4700Shares,-,0,7.56,Filled,2015-01-21 09:30:00
2015-01-21,09:30:00,Stock,深圳能源(000027.XSHE),Buy,Market_Order,2500Shares,10.09,25225,2500Shares,-,0,7.57,Filled,2015-01-21 09:30:00
2015-01-21,09:30:00,Stock,中国化学(601117.XSHG),Buy,Market_Order,3100Shares,8.15,25265,3100Shares,-,0,7.58,Filled,2015-01-21 09:30:00
2015-01-21,09:30:00,Stock,巨化Shares份(600160.XSHG),Buy,Market_Order,3800Shares,6.61,25118,3800Shares,-,0,7.54,Filled,2015-01-21 09:30:00
2015-01-22,11:25:00,Stock,中国远洋(601919.XSHG),Sell,Market_Order,-3900Shares,6.74,-26286,-3900Shares,-,1053,34.17,Filled,2015-01-22 11:25:00
2015-01-22,11:25:00,Stock,中国铝业(601600.XSHG),Sell,Market_Order,-4700Shares,5.93,-27871,-4700Shares,-,2679,36.23,Filled,2015-01-22 11:25:00
2015-01-22,11:25:00,Stock,深圳能源(000027.XSHE),Sell,Market_Order,-2500Shares,10.6,-26500,-2500Shares,-,1275,34.45,Filled,2015-01-22 11:25:00
