Date,Benchmark_Return,Strategy_Return,Daily_Profit,Daily_Loss,Daily_Buy_Amount,Daily_Sell_Amount,Excess_Return(%)
2024-06-13 16:00:00,2.77,13.44,0,-18,0,0,10.38
2024-06-14 16:00:00,3.22,12.2,0,-1238.33,0,-10332,8.7
2024-06-17 16:00:00,3.06,10.92,0,-1280,0,0,7.63
2024-06-18 16:00:00,3.34,11.03,102.88,0,0,-65116,7.44
2024-06-19 16:00:00,2.85,10.89,0,-134,0,0,7.82
2024-06-20 16:00:00,2.1,12.31,1418.5,0,92231,-20736,10
2024-06-21 16:00:00,1.88,12.19,0,-119,0,0,10.12
2024-06-24 16:00:00,1.33,11.99,0,-197,0,0,10.52
2024-06-25 16:00:00,0.78,11.22,0,-772,0,0,10.36
2024-06-26 16:00:00,1.43,11.2,0,-21,0,0,9.63
2024-06-27 16:00:00,0.67,11.68,478,0,0,0,10.94
2024-06-28 16:00:00,0.89,14.01,2333,0,0,0,13
2024-07-01 16:00:00,1.37,14.99,980,0,0,0,13.44
2024-07-02 16:00:00,1.19,16.84,1849.89,0,0,-7108,15.47
2024-07-03 16:00:00,0.94,16.47,0,-373.51,0,-3510,15.39
2024-07-04 16:00:00,0.43,16.22,0,-252.76,45984,-53102,15.72
2024-07-05 16:00:00,-0,15.08,0,-1140,0,0,15.08
2024-07-08 16:00:00,-0.86,15.7,625,0,0,0,16.7
2024-07-09 16:00:00,0.25,16.53,832,0,0,0,16.24
2024-07-10 16:00:00,-0.06,14.85,0,-1678,0,0,14.92
2024-07-11 16:00:00,1.08,14.59,0,-261,0,0,13.37
2024-07-12 16:00:00,1.2,15.07,478.22,0,0,0,13.71
2024-07-15 16:00:00,1.32,16.19,1120,0,0,0,14.68
2024-07-16 16:00:00,1.96,16.47,277,0,0,0,14.23
2024-07-17 16:00:00,2.05,15.26,0,-1206,0,0,12.94
2024-07-18 16:00:00,2.62,16.97,1703.1,0,32804,-23814,13.98
2024-07-19 16:00:00,3.15,17.04,74,0,0,0,13.47
2024-07-22 16:00:00,2.44,14.54,0,-2497,0,0,11.81
2024-07-23 16:00:00,0.26,13.15,0,-1395,0,0,12.86
2024-07-24 16:00:00,-0.38,13.57,426.7,0,0,-9300,14
2024-07-25 16:00:00,-0.93,12.33,0,-1241.08,0,-9080,13.38
2024-07-26 16:00:00,-0.64,10.99,0,-1343.65,0,-8652,11.7
2024-07-29 16:00:00,-1.18,10.72,0,-267.36,0,-27360,12.04
2024-07-30 16:00:00,-1.8,10.84,115.06,0,0,-4936,12.87
2024-07-31 16:00:00,0.32,10.66,0,-177.23,0,-1234,10.31
2024-08-01 16:00:00,-0.35,11.88,1221.9,0,98772,-33623,12.27
2024-08-02 16:00:00,-1.36,11.72,0,-159,0,0,13.26
2024-08-05 16:00:00,-2.56,10.62,0,-1105,0,0,13.53
2024-08-06 16:00:00,-2.57,10.8,181,0,0,0,13.72
2024-08-07 16:00:00,-2.61,10.77,0,-32.55,0,-54555,13.74
2024-08-08 16:00:00,-2.57,10.01,0,-761.16,0,-9160,12.91
2024-08-09 16:00:00,-2.9,9.11,0,-896.21,0,-1214,12.37
2024-08-12 16:00:00,-3.07,8.77,0,-342.85,0,-3845,12.22
2024-08-13 16:00:00,-2.82,8.81,48.1,0,0,-6899,11.97
2024-08-14 16:00:00,-3.55,8.26,0,-551,0,0,12.24
2024-08-15 16:00:00,-2.6,9.88,1618.71,0,98756,-19667,12.81
2024-08-16 16:00:00,-2.49,9.31,0,-576.76,0,-53762,12.1
2024-08-19 16:00:00,-2.16,9.6,292.97,0,0,-9033,12.02
2024-08-20 16:00:00,-2.87,9.01,0,-584,0,0,12.23
2024-08-21 16:00:00,-3.19,9.02,6.25,0,0,-4750,12.61
2024-08-22 16:00:00,-3.44,9.16,138.27,0,0,-4727,13.05
2024-08-23 16:00:00,-3.03,8.9,0,-262.9,0,-6901,12.3
2024-08-26 16:00:00,-3.12,9.25,355,0,0,0,12.77
2024-08-27 16:00:00,-3.67,9.57,314,0,0,0,13.74
2024-08-28 16:00:00,-4.21,9.44,0,-121,0,0,14.25
2024-08-29 16:00:00,-4.47,11.29,1843.69,0,101446,-22035,16.5
2024-08-30 16:00:00,-3.2,11.8,510,0,0,0,15.5
2024-09-02 16:00:00,-4.84,11.31,0,-492,0,0,16.97
2024-09-03 16:00:00,-4.6,11.5,194,0,0,0,16.88
2024-09-04 16:00:00,-5.22,10.84,0,-655.71,0,-50331,16.94
2024-09-05 16:00:00,-5.05,10.93,83.98,0,0,-4035,16.83
2024-09-06 16:00:00,-5.82,10.3,0,-632.87,0,-3870,17.12
2024-09-09 16:00:00,-6.94,10.16,0,-134.8,0,-3800,18.38
2024-09-10 16:00:00,-6.86,9.37,0,-793,0,0,17.43
2024-09-11 16:00:00,-7.14,10.53,1161.96,0,0,-8044,19.03
2024-09-12 16:00:00,-7.54,10.36,0,-168,0,0,19.36
2024-09-13 16:00:00,-7.92,9.92,0,-442,0,0,19.37
2024-09-18 16:00:00,-7.58,10.32,396,0,0,0,19.37
2024-09-19 16:00:00,-6.85,10.37,56,0,0,0,18.49
2024-09-20 16:00:00,-6.71,10.45,76,0,0,0,18.39
2024-09-23 16:00:00,-6.36,9.62,0,-827,0,0,17.07
2024-09-24 16:00:00,-2.31,9.85,225,0,0,0,12.45
2024-09-25 16:00:00,-0.86,10.29,449,0,0,0,11.25
2024-09-26 16:00:00,3.33,10.86,562,0,0,0,7.29
2024-09-27 16:00:00,7.94,13.71,2857,0,0,0,5.35
2024-09-30 16:00:00,17.1,19.59,5878.63,0,88563,-38464,2.13
2024-10-08 16:00:00,24.04,24.57,4980,0,0,0,0.43
2024-10-09 16:00:00,15.3,18.09,0,-6486,0,0,2.42
2024-10-10 16:00:00,16.52,18.5,412.82,0,0,-20909,1.7
2024-10-11 16:00:00,13.29,15.46,0,-3042,0,0,1.92
2024-10-14 16:00:00,15.45,16.57,1109,0,0,0,0.97
2024-10-15 16:00:00,12.38,15.25,0,-1312,0,0,2.55
2024-10-16 16:00:00,11.67,14.45,0,-803.84,0,-41839,2.49
2024-10-17 16:00:00,10.41,14.56,107.98,0,0,-5016,3.76
2024-10-18 16:00:00,14.4,15.21,649.78,0,0,-1224,0.71
2024-10-21 16:00:00,14.69,14.6,0,-605.46,109192,-18700,-0.08
2024-10-22 16:00:00,15.35,14.61,10.38,0,0,-70623,-0.64
2024-10-23 16:00:00,15.8,14.62,6.61,0,0,-9394,-1.02
2024-10-24 16:00:00,14.51,14.56,0,-54.26,0,-1258,0.04
2024-10-25 16:00:00,15.31,14.47,0,-95,0,0,-0.73
2024-10-28 16:00:00,15.54,14.4,0,-70,0,0,-0.99
2024-10-29 16:00:00,14.38,14.47,72,0,0,0,0.08
2024-10-30 16:00:00,13.36,14.03,0,-445.03,0,-2034,0.59
2024-10-31 16:00:00,13.4,13.85,0,-173.66,0,-2661,0.4
2024-11-01 16:00:00,13.37,14.33,474.33,0,0,-2669,0.85
2024-11-04 16:00:00,14.97,14.3,0,-32,0,0,-0.58
2024-11-05 16:00:00,17.88,14.64,341,0,0,0,-2.75
2024-11-06 16:00:00,17.29,14.4,0,-241,0,0,-2.46
2024-11-07 16:00:00,20.83,14.61,212,0,0,0,-5.15
2024-11-08 16:00:00,19.61,14.47,0,-133,0,0,-4.3
2024-11-11 16:00:00,20.4,14.27,0,-207.97,0,-3969,-5.09
2024-11-12 16:00:00,19.08,14.13,0,-131.61,0,-2606,-4.16
2024-11-13 16:00:00,19.81,14.19,53.12,0,0,-3877,-4.69
2024-11-14 16:00:00,17.74,13.83,0,-362,0,0,-3.32
2024-11-15 16:00:00,15.67,13.73,0,-95,0,0,-1.68
2024-11-18 16:00:00,15.13,13.29,0,-444.21,98701,-9927,-1.6
2024-11-19 16:00:00,15.91,14.51,1228.1,0,0,-28896,-1.21
2024-11-20 16:00:00,16.17,14.52,8.24,0,0,-3760,-1.42
2024-11-21 16:00:00,16.27,13.89,0,-631,0,0,-2.05
2024-11-22 16:00:00,12.67,11.54,0,-2351,0,0,-1
2024-11-25 16:00:00,12.15,10.97,0,-570.8,0,-8801,-1.05
2024-11-26 16:00:00,11.92,10.58,0,-385.62,0,-8620,-1.2
2024-11-27 16:00:00,13.87,11.36,774,0,0,0,-2.2
2024-11-28 16:00:00,12.87,10.58,0,-775,0,0,-2.03
2024-11-29 16:00:00,14.15,11.53,945.44,0,0,-10562,-2.3
2024-12-02 16:00:00,15.05,13.9,2369.32,0,93614,-28108,-1
2024-12-03 16:00:00,15.18,13.87,0,-26.32,0,-48322,-1.14
2024-12-04 16:00:00,14.56,13.13,0,-740.96,0,-4960,-1.25
2024-12-05 16:00:00,14.3,12.85,0,-280.23,0,-1232,-1.27
2024-12-06 16:00:00,15.8,13.46,608,0,0,0,-2.02
2024-12-09 16:00:00,15.61,13.81,353,0,0,0,-1.56
2024-12-10 16:00:00,16.45,14.59,773,0,0,0,-1.6
2024-12-11 16:00:00,16.25,14.81,225,0,0,0,-1.24
2024-12-12 16:00:00,17.41,15.81,997,0,0,0,-1.36
2024-12-13 16:00:00,14.63,14.41,0,-1402,0,0,-0.19
2024-12-16 16:00:00,14.01,16.29,1880.26,0,98699,-40974,2
2024-12-17 16:00:00,14.31,14.79,0,-1492,0,0,0.42
2024-12-18 16:00:00,14.89,15.45,651.88,0,0,-51119,0.49
2024-12-19 16:00:00,14.99,15.21,0,-239,0,0,0.19
2024-12-20 16:00:00,14.47,14.52,0,-684,0,0,0.04
2024-12-23 16:00:00,14.64,14.89,371,0,0,0,0.22
2024-12-24 16:00:00,16.1,15.24,347,0,0,0,-0.74
2024-12-25 16:00:00,16.16,15.76,516,0,0,0,-0.34
2024-12-26 16:00:00,16.22,15.06,0,-696,0,0,-1
2024-12-27 16:00:00,16.03,15.21,145.23,0,0,-2773,-0.71
2024-12-30 16:00:00,16.55,16.9,1694.01,0,68421,-14750,0.3
2024-12-31 16:00:00,14.68,17.18,284,0,0,0,2.18
2025-01-02 16:00:00,11.35,16.29,0,-893,0,0,4.44
2025-01-03 16:00:00,10.03,16.08,0,-206,0,0,5.5
2025-01-06 16:00:00,9.85,14.3,0,-1788,0,0,4.05
2025-01-07 16:00:00,10.64,13.62,0,-675.21,0,-51207,2.69
2025-01-08 16:00:00,10.44,13.72,102.58,0,0,-4416,2.97
2025-01-09 16:00:00,10.16,12.77,0,-954,0,0,2.37
2025-01-10 16:00:00,8.78,12.4,0,-371.38,0,-5376,3.33
2025-01-13 16:00:00,8.49,12.4,1.08,0,0,-3923,3.6
2025-01-14 16:00:00,11.35,13.87,1467.76,0,89293,-23071,2.26
2025-01-15 16:00:00,10.64,13.39,0,-476.82,0,-69824,2.49
2025-01-16 16:00:00,10.76,13.75,356.33,0,0,-12671,2.7
2025-01-17 16:00:00,11.11,13.74,0,-4,0,0,2.37
2025-01-20 16:00:00,11.62,13.01,0,-731,0,0,1.25
2025-01-21 16:00:00,11.7,13.01,0,-5,0,0,1.17
2025-01-22 16:00:00,10.66,12.8,0,-203,0,0,1.93
2025-01-23 16:00:00,10.86,12.76,0,-47.83,0,-826,1.71
2025-01-24 16:00:00,11.71,12.72,0,-40.82,0,-823,0.9
2025-01-27 16:00:00,11.25,13.22,509.3,0,0,-2703,1.77
2025-02-05 16:00:00,10.61,13.62,395.28,0,88161,-21276,2.72
2025-02-06 16:00:00,12,13.66,38.97,0,0,-57033,1.48
2025-02-07 16:00:00,13.45,13.97,313.42,0,0,-7576,0.46
2025-02-10 16:00:00,13.7,13.95,0,-24,0,0,0.22
2025-02-11 16:00:00,13.17,14.18,231,0,0,0,0.89
2025-02-12 16:00:00,14.24,14.36,180,0,0,0,0.11
2025-02-13 16:00:00,13.82,14.56,201,0,0,0,0.65
2025-02-14 16:00:00,14.8,14.43,0,-134,0,0,-0.32
2025-02-17 16:00:00,15.05,13.87,0,-555,0,0,-1.03
2025-02-18 16:00:00,14.04,13.36,0,-514,0,0,-0.6
2025-02-19 16:00:00,14.84,14.89,1536.68,0,104563,-23951,0.04
2025-02-20 16:00:00,14.51,14.54,0,-350.83,0,-54832,0.03
2025-02-21 16:00:00,15.95,14.84,292.82,0,0,-13184,-0.96
2025-02-24 16:00:00,15.7,15.91,1076,0,0,0,0.18
2025-02-25 16:00:00,14.41,15.37,0,-541,0,0,0.84
2025-02-26 16:00:00,15.41,15.97,603,0,0,0,0.49
2025-02-27 16:00:00,15.65,16.87,901,0,0,0,1.05
2025-02-28 16:00:00,13.38,16.62,0,-250,0,0,2.86
2025-03-03 16:00:00,13.33,15.68,0,-940.65,0,-1653,2.07
2025-03-04 16:00:00,13.24,15.26,0,-423,0,0,1.78
2025-03-05 16:00:00,13.74,16.5,1239.13,0,73235,-17547,2.43
2025-03-06 16:00:00,15.3,17.79,1293,0,0,0,2.16
2025-03-07 16:00:00,14.95,19.72,1926,0,0,0,4.15
2025-03-10 16:00:00,14.51,20.28,560,0,0,0,5.04
2025-03-11 16:00:00,14.87,23.06,2781,0,0,0,7.13
2025-03-12 16:00:00,14.46,21.68,0,-1381,0,0,6.31
2025-03-13 16:00:00,14,22.42,745,0,0,0,7.39
2025-03-14 16:00:00,16.77,24.51,2082,0,0,0,6.63
2025-03-17 16:00:00,16.49,24.13,0,-379,0,0,6.56
2025-03-18 16:00:00,16.81,23.39,0,-742,0,0,5.63
2025-03-19 16:00:00,16.88,21.43,0,-1959.44,82405,-100136,3.89
2025-03-20 16:00:00,15.85,19.72,0,-1701,0,0,3.34
2025-03-21 16:00:00,14.09,19.21,0,-513.06,0,-11064,4.49
2025-03-24 16:00:00,14.68,19.28,71.31,0,0,-10692,4.01
2025-03-25 16:00:00,14.61,19.38,101,0,0,0,4.16
2025-03-26 16:00:00,14.23,18.73,0,-657,0,0,3.94
2025-03-27 16:00:00,14.61,18.95,222.13,0,0,-9867,3.79
2025-03-28 16:00:00,14.11,19.03,81,0,0,0,4.31
2025-03-31 16:00:00,13.3,18.54,0,-493,0,0,4.62
2025-04-01 16:00:00,13.31,18.84,300,0,0,0,4.88
2025-04-02 16:00:00,13.21,18.81,0,-25.07,97406,-36817,4.95
2025-04-03 16:00:00,12.54,19.79,975,0,0,0,6.44
2025-04-07 16:00:00,4.61,14.17,0,-5617.33,0,-51331,9.14
2025-04-08 16:00:00,6.4,14.41,240.11,0,0,-33264,7.53
2025-04-09 16:00:00,7.45,14.37,0,-41.6,0,-6600,6.44
2025-04-10 16:00:00,8.86,14.47,102,0,0,0,5.15
2025-04-11 16:00:00,9.31,14.34,0,-130,0,0,4.6
2025-04-14 16:00:00,9.56,14.29,0,-50,0,0,4.32
2025-04-15 16:00:00,9.62,14.54,254,0,0,0,4.49
2025-04-16 16:00:00,9.96,14.64,92,0,0,0,4.26
2025-04-17 16:00:00,9.94,14.46,0,-178,0,0,4.11
2025-04-18 16:00:00,9.95,14.41,0,-46,0,0,4.06
2025-04-21 16:00:00,10.31,14.4,0,-10,0,0,3.71
2025-04-22 16:00:00,10.28,14.49,86,0,0,0,3.82
2025-04-23 16:00:00,10.37,14.25,0,-236,0,0,3.52
2025-04-24 16:00:00,10.3,14.27,20,0,0,0,3.6
2025-04-25 16:00:00,10.37,14.09,0,-184,0,0,3.37
2025-04-28 16:00:00,10.22,13.96,0,-130,0,0,3.39
2025-04-29 16:00:00,10.02,13.78,0,-174.11,0,-4110,3.42
2025-04-30 16:00:00,9.89,13.76,0,-25,0,0,3.52
2025-05-06 16:00:00,11,15.76,1999,0,104979,-7505,4.29
2025-05-07 16:00:00,11.67,16.29,528,0,0,0,4.14
2025-05-08 16:00:00,12.29,14.8,0,-1491,0,0,2.24
2025-05-09 16:00:00,12.1,13.78,0,-1015.66,0,-56664,1.5
2025-05-12 16:00:00,13.39,13.77,0,-7.59,0,-11590,0.34
2025-05-13 16:00:00,13.56,13.56,0,-211.93,0,-1932,0
2025-05-14 16:00:00,14.93,13.29,0,-267,0,0,-1.43
2025-05-15 16:00:00,13.88,12.93,0,-359,0,0,-0.83
2025-05-16 16:00:00,13.35,12.68,0,-249,0,0,-0.59
2025-05-19 16:00:00,13,12.69,5.74,0,0,-6261,-0.27
2025-05-20 16:00:00,13.61,12.59,0,-99.33,86246,-27654,-0.9
2025-05-21 16:00:00,14.14,12.56,0,-35.34,0,-44197,-1.38
2025-05-22 16:00:00,14.07,12.27,0,-290.11,0,-8110,-1.58
2025-05-23 16:00:00,13.15,12.01,0,-257.16,0,-1164,-1.01
2025-05-26 16:00:00,12.5,11.74,0,-268,0,0,-0.68
2025-05-27 16:00:00,11.9,12.32,575,0,0,0,0.38
2025-05-28 16:00:00,11.81,11.94,0,-380,0,0,0.12
2025-05-29 16:00:00,12.46,12.16,222,0,0,0,-0.27
2025-05-30 16:00:00,11.92,12.19,29,0,0,0,0.24
2025-06-03 16:00:00,12.27,11.9,0,-286,0,0,-0.33
2025-06-04 16:00:00,12.75,14.49,2592.7,0,104294,-31789,1.54
2025-06-05 16:00:00,13.01,15.93,1435.09,0,0,-40910,2.58
2025-06-06 16:00:00,12.91,15.82,0,-109,0,0,2.58
2025-06-09 16:00:00,13.24,17.41,1588,0,0,0,3.68
2025-06-10 16:00:00,12.66,17.39,0,-15,0,0,4.2
2025-06-11 16:00:00,13.51,17.41,22,0,0,0,3.44
2025-06-12 16:00:00,13.44,20.55,3132,0,0,0,6.27
2025-06-13 16:00:00,12.62,20.76,209.55,0,0,-11451,7.23
2025-06-16 16:00:00,12.9,21.26,505.1,0,0,-3899,7.4
2025-06-17 16:00:00,12.8,20.39,0,-871.17,0,-16169,6.73
2025-06-18 16:00:00,12.94,21.48,1091.43,0,84146,-20328,7.56
2025-06-19 16:00:00,12.01,20.95,0,-528,0,0,7.98
2025-06-20 16:00:00,12.11,20.1,0,-849,0,0,7.13
2025-06-23 16:00:00,12.44,19.46,0,-647,0,0,6.24
2025-06-24 16:00:00,13.78,20.39,931,0,0,0,5.81
2025-06-25 16:00:00,15.42,21.64,1252,0,0,0,5.39
2025-06-26 16:00:00,15.01,21.71,74,0,0,0,5.83
2025-06-27 16:00:00,14.3,24.15,2434,0,0,0,8.62
2025-06-30 16:00:00,14.72,25.59,1443,0,0,0,9.48
2025-07-01 16:00:00,14.91,26.44,847,0,0,0,10.03
2025-07-02 16:00:00,14.94,26.75,310.46,0,98577,-88434,10.27
2025-07-03 16:00:00,15.65,26.88,136,0,0,0,9.71
2025-07-04 16:00:00,16.06,26.86,0,-20,0,0,9.31
2025-07-07 16:00:00,15.57,25.02,0,-1845.2,0,0,8.18
2025-07-08 16:00:00,16.54,27.06,2041,0,0,0,9.03
2025-07-09 16:00:00,16.33,25.64,0,-1416,0,0,8
2025-07-10 16:00:00,16.87,26.28,638,0,0,0,8.05
2025-07-11 16:00:00,17.01,27.93,1650,0,0,0,9.33
2025-07-14 16:00:00,17.1,28.95,1016.25,0,0,-7750,10.12
2025-07-15 16:00:00,17.14,28.54,0,-408.89,0,-7894,9.73
2025-07-16 16:00:00,16.79,29.16,616.06,0,72909,-55739,10.59
2025-07-17 16:00:00,17.59,30.84,1679,0,0,0,11.27
2025-07-18 16:00:00,18.29,31.3,465,0,0,0,11
2025-07-21 16:00:00,19.08,32.39,1092,0,0,0,11.18
2025-07-22 16:00:00,20.05,33.24,850,0,0,0,10.99
2025-07-23 16:00:00,20.07,32.15,0,-1093,0,0,10.06
2025-07-24 16:00:00,20.92,34.99,2845,0,0,0,11.64
2025-07-25 16:00:00,20.29,33.78,0,-1216,0,0,11.21
2025-07-28 16:00:00,20.54,33.71,0,-68,0,0,10.93
2025-07-29 16:00:00,21.01,33.72,12,0,0,0,10.5
2025-07-30 16:00:00,20.99,36.85,3124.64,0,69617,-75752,13.11
2025-07-31 16:00:00,18.78,34.19,0,-2654,0,0,12.97
2025-08-01 16:00:00,18.18,33.78,0,-409,0,0,13.2
2025-08-04 16:00:00,18.64,32.37,0,-1412,0,0,11.57
2025-08-05 16:00:00,19.6,33.72,1352,0,0,0,11.81
2025-08-06 16:00:00,19.89,34.27,546,0,0,0,11.99
2025-08-07 16:00:00,19.92,33.07,0,-1197,0,0,10.97
2025-08-08 16:00:00,19.64,32.7,0,-377,0,0,10.92
2025-08-11 16:00:00,20.15,34.69,1992,0,0,0,12.1
2025-08-12 16:00:00,20.77,33.98,0,-710,0,0,10.94
