date,annual_return,annual_volatility,sharpe,max_drawdown
2019-01-08,-0.13132269536120533,0.39906643223805527,-0.32907477239996813,-0.329134603653367
2019-01-09,-0.12668871970469275,0.3991051594317463,-0.3174319266758531,-0.329134603653367
2019-01-10,-0.13158464173160078,0.39914129385133634,-0.32966932702435603,-0.329134603653367
2019-01-11,-0.10872472920717291,0.4000208533116478,-0.271797653315008,-0.329134603653367
2019-01-14,-0.1438541292159664,0.4019368433940231,-0.3579023211737388,-0.329134603653367
2019-01-15,-0.1270785468877088,0.40242657139761734,-0.31578070614564097,-0.329134603653367
2019-01-16,-0.13124651026586442,0.4024522228216816,-0.32611699680937556,-0.329134603653367
2019-01-17,-0.13351481153749023,0.40245913546215034,-0.33174749874710385,-0.329134603653367
2019-01-18,-0.12974824231679993,0.40248516510909177,-0.3223677629997425,-0.329134603653367
2019-01-21,-0.12467433020024199,0.40253052602778067,-0.30972639871699464,-0.329134603653367
2019-01-22,-0.13269480707229264,0.4026297261357746,-0.32957031848052215,-0.329134603653367
2019-01-23,-0.10065498082536839,0.40433623933354573,-0.2489388064529529,-0.329134603653367
2019-01-24,-0.11417339615943978,0.4046109225766556,-0.2821807069180369,-0.329134603653367
2019-01-25,-0.10712882775077404,0.4046917875875729,-0.2647170786177419,-0.329134603653367
2019-01-28,-0.0902010120992277,0.4051396114090825,-0.22264179941701343,-0.329134603653367
2019-01-29,-0.03987185139810123,0.40889044473896763,-0.09751230900872507,-0.329134603653367
2019-01-30,-0.020159744191368123,0.4093948771312691,-0.04924278567585512,-0.329134603653367
2019-01-31,-0.0165484087352894,0.409409118288832,-0.040420225139232845,-0.329134603653367
2019-02-01,-0.00794707682411322,0.4094964280052176,-0.0194069502945993,-0.329134603653367
2019-02-04,0.012044259473817709,0.4099751048179477,0.029378026451547704,-0.329134603653367
2019-02-08,0.01992394939753206,0.4100414663996148,0.04859008424800321,-0.329134603653367
2019-02-11,0.009986677536556243,0.4101665754477408,0.024347858002946032,-0.329134603653367
2019-02-12,0.006478465444781589,0.41018440133926254,0.015794031717513476,-0.329134603653367
2019-02-13,0.02862626347813846,0.4107525402207631,0.06969223723547269,-0.329134603653367
2019-02-14,0.026358744396290268,0.4107608398274547,0.06417053876743117,-0.329134603653367
2019-02-15,0.0010829221642336684,0.41152181256621523,0.002631506110163778,-0.329134603653367
2019-02-18,0.028645206055021966,0.41241531044707663,0.06945718388575167,-0.329134603653367
2019-02-19,0.011725784210057322,0.41275987072564213,0.02840824663851915,-0.329134603653367
2019-02-20,0.06791144613979161,0.4164128462808245,0.163086818157365,-0.329134603653367
2019-02-21,0.10843147579761436,0.41807607763408716,0.2593582402782607,-0.329134603653367
2019-02-22,0.11680357288819843,0.4181303534621169,0.27934727034539714,-0.329134603653367
2019-02-25,0.1437111753584559,0.41831337024990756,0.34354908444021376,-0.329134603653367
2019-02-26,0.08496556956514056,0.41936336524362544,0.202606084858606,-0.329134603653367
2019-02-27,0.045730051249859294,0.4197260222528885,0.10895214693719073,-0.329134603653367
2019-02-28,0.01636579669038496,0.41995636509420614,0.03897023131608857,-0.329134603653367
2019-03-01,0.06588977862170231,0.42182893658794723,0.15620023404431604,-0.32913460365336666
2019-03-04,0.07903741414166143,0.42364677184670885,0.18656441968654988,-0.3291346036533671
2019-03-05,0.1848026852779392,0.42604224292890486,0.43376610734062315,-0.329134603653367
2019-03-06,0.28800304180400516,0.4243059970815566,0.6787626000691374,-0.3291346036533668
