bear_exposure,3000000,4000000,5000000
0.75,0.3857766370350233,0.3335884906030453,0.3631554997528055
0.8,0.3969266864570457,0.3490204305082047,0.3765052079084834
0.85,0.4048071847471013,0.360605808758569,0.3942480873943914
0.9,0.4237981722418584,0.3739007543991826,0.4226430784352495
