date,annual_return,annual_volatility,sharpe,max_drawdown
2020-01-16,0.13591337924577962,0.4163536081390849,0.32643737579998855,-0.329134603653367
2020-01-17,0.15690068940664337,0.4171481333360914,0.37612703226513133,-0.329134603653367
2020-01-20,0.14213204099721333,0.4175610232811293,0.34038627427522317,-0.329134603653367
2020-01-21,0.09772054660649787,0.42110075722970497,0.23205977412477696,-0.329134603653367
2020-01-22,0.11324992631577047,0.42155704663866106,0.2686467400290974,-0.329134603653367
2020-01-23,0.0885953413804661,0.42273158828672563,0.20957823790630628,-0.329134603653367
2020-01-24,0.0975357931636005,0.4228785687023148,0.23064728359942208,-0.329134603653367
2020-01-29,0.038050970461110056,0.429479682196179,0.08859783602924672,-0.329134603653367
2020-01-30,-0.009956223867116698,0.43425062155779703,-0.022927368143770322,-0.329134603653367
2020-01-31,-0.018047481972550128,0.43440919203529993,-0.04154488971099764,-0.329134603653367
2020-02-03,-0.011102449007713289,0.4345199097237185,-0.02555107086985399,-0.329134603653367
2020-02-04,0.00851445507646753,0.43542539051165646,0.019554337578850025,-0.329134603653367
2020-02-05,0.01614322269425661,0.43555029705125814,0.03706396896879347,-0.329134603653367
2020-02-06,0.03203428685698939,0.4361030690321247,0.07345577027945577,-0.329134603653367
2020-02-07,0.02514621847247467,0.4362120471066886,0.05764677669785771,-0.329134603653367
2020-02-10,0.024934031656874467,0.4362123729743479,0.057160303562367655,-0.329134603653367
2020-02-11,0.026946819094550323,0.4362190531607559,0.06177359493882505,-0.329134603653367
2020-02-12,0.04552129067198596,0.43696009834564264,0.10417722543621791,-0.329134603653367
2020-02-13,0.055042543809687094,0.4371394894968129,0.12591528592634366,-0.329134603653367
2020-02-14,0.04797412623042141,0.4372503695492221,0.10971774884919994,-0.329134603653367
2020-02-17,0.0663769358197952,0.4379430035707223,0.15156523857807483,-0.329134603653367
2020-02-18,0.05507850652018398,0.43821143442008,0.12568934124933034,-0.329134603653367
2020-02-19,0.05724150786813764,0.43821822555998596,0.13062329344013573,-0.329134603653367
2020-02-20,0.06617050740701558,0.4383702876310293,0.15094660672511284,-0.329134603653367
2020-02-21,0.06586663409492388,0.4383708884114506,0.15025321214556134,-0.329134603653367
2020-02-24,0.0435211039314245,0.4393797066762335,0.0990512380752577,-0.329134603653367
2020-02-25,0.03300529021793075,0.4396206813232102,0.07507674597698277,-0.329134603653367
2020-02-26,0.03495112748428819,0.4396265362271262,0.07950186033863806,-0.329134603653367
2020-02-27,0.04368164120572615,0.4397793230594374,0.09932627323595761,-0.329134603653367
2020-02-28,0.025047861470416377,0.44051167497411253,0.05686083455538008,-0.329134603653367
2020-03-02,0.019825042987802632,0.44057581108427285,0.044998028691163254,-0.329134603653367
2020-03-03,0.020154730887070205,0.4406375622538828,0.04573992916985507,-0.329134603653367
2020-03-04,0.009094555154610218,0.440568445800005,0.020642774672834083,-0.329134603653367
2020-03-05,0.027266294290755777,0.4415304878494197,0.06175404652929589,-0.329134603653367
2020-03-06,0.004671592240502287,0.44207364284552164,0.010567452541238089,-0.329134603653367
2020-03-09,-0.031645468822372624,0.445371627529988,-0.07105407454416672,-0.32913460365336666
2020-03-10,-0.0424693280323345,0.44535826889509206,-0.09535991806708434,-0.3291346036533671
2020-03-11,-0.025422634040185188,0.4449531432933299,-0.057135530838189015,-0.329134603653367
2020-03-12,-0.00653780708967755,0.4444611878551854,-0.014709511805129095,-0.3291346036533668
2020-03-13,-0.01343947833387138,0.4421113556030932,-0.030398401134796256,-0.3291346036533669
2020-03-16,-0.06577136739802925,0.4440446563582561,-0.14811881295327373,-0.3518793758597799
2020-03-17,-0.04996560585362109,0.4427064609191028,-0.11286396351633879,-0.35734227457122014
2020-03-18,-0.06370419533086724,0.4431686878150335,-0.14374705858608772,-0.3895416688532213
2020-03-19,-0.11401628305607114,0.4433388506732702,-0.257176385247812,-0.4066530686841038
2020-03-20,-0.08948108121185372,0.4403502220596209,-0.20320435128505168,-0.4066530686841042
2020-03-23,-0.11173925668595042,0.44154179460220305,-0.25306609261444735,-0.4091476350878298
2020-03-24,-0.08751408204345756,0.4425674848472198,-0.19774177959248088,-0.40914763508783003
2020-03-25,-0.05563833831359588,0.44627200415765134,-0.12467360218711125,-0.4091476350878307
2020-03-26,-0.061013256224048296,0.44622020651224026,-0.1367335125877466,-0.40914763508783036
2020-03-27,-0.04393850300149493,0.44672255419788437,-0.09835747622008699,-0.40914763508782903
2020-03-30,-0.03699029230864537,0.4471521329119729,-0.08272417726771156,-0.4091476350878296
2020-03-31,0.002754178764068138,0.44810901607536896,0.006146224836513675,-0.4091476350878295
2020-04-01,-0.02934115696733952,0.44856489797958826,-0.06541117483667809,-0.40914763508782925
2020-04-02,0.008715027817236765,0.4520086956649996,0.019280664068674895,-0.40914763508782925
2020-04-03,0.020920997218828674,0.45231473492160573,0.04625318523495517,-0.4091476350878306
2020-04-06,0.035027083532258585,0.4528510748730812,0.07734790856370495,-0.40914763508783036
2020-04-07,0.06637973377727424,0.45328272059359664,0.14644223298507084,-0.40914763508783003
2020-04-08,0.04434054508774676,0.4531556879014855,0.09784836927256277,-0.40914763508782925
2020-04-09,0.046642811691861796,0.45352489491017417,0.10284509674182261,-0.40914763508783025
2020-04-14,0.07619540316354168,0.45363164534971473,0.16796756563312717,-0.40914763508783014
2020-04-15,0.06482864945041689,0.45342933794061874,0.1429740954673446,-0.4091476350878295
2020-04-16,0.06371453644778247,0.45346556130779425,0.1405057889380393,-0.4091476350878307
2020-04-17,0.09834214472430447,0.4554214769146689,0.21593655483825716,-0.40914763508782925
2020-04-20,0.096075883265198,0.45549460300598876,0.210926501941308,-0.40914763508783025
2020-04-21,0.07925387657719551,0.45612102744630273,0.17375624408485696,-0.4091476350878298
2020-04-22,0.08129241132262344,0.4560901181045591,0.1782376072089926,-0.40914763508783103
2020-04-23,0.08676987712043993,0.45616578483902004,0.19021566282324492,-0.40914763508783025
2020-04-24,0.09178211561177796,0.4561806762941225,0.20119685111914173,-0.40914763508783003
2020-04-27,0.08808586588064293,0.4563546379539716,0.19302064349683978,-0.4091476350878297
2020-04-28,0.10385958467142786,0.4560087261331852,0.22775788865297697,-0.40914763508783003
2020-04-29,0.13087281904422188,0.45686992275372384,0.2864553180813546,-0.4091476350878297
2020-05-04,0.0645702934755581,0.4627574653444515,0.13953376943902024,-0.4091476350878297
2020-05-05,0.07393584296791045,0.46292327398766775,0.1597151128976939,-0.40914763508783003
2020-05-06,0.1141646153504432,0.4652891133257649,0.2453627477643403,-0.40914763508783025
2020-05-07,0.1107099290378708,0.4659897393009969,0.23758018621598856,-0.4091476350878306
2020-05-08,0.1164102712556272,0.46614764719064916,0.24972832525746225,-0.4091476350878299
2020-05-11,0.1370862650837812,0.4661147117544049,0.29410413708634825,-0.4091476350878309
2020-05-12,0.11181324887152067,0.4664858893659133,0.23969267114061393,-0.4091476350878305
2020-05-13,0.1129297440021857,0.4664688259553127,0.24209494336713566,-0.4091476350878295
2020-05-14,0.0742305190457151,0.4684038037791903,0.15847548300591519,-0.4091476350878298
2020-05-15,0.06840208509239787,0.4684240293339979,0.14602599527110402,-0.40914763508783014
2020-05-18,0.06525394521930084,0.46862699699899824,0.13924495523556088,-0.4091476350878308
2020-05-19,0.08963320371446515,0.46911225051713484,0.1910698422726251,-0.40914763508783003
2020-05-20,0.059130136697425284,0.47021414097101333,0.12575150669718035,-0.4091476350878305
2020-05-21,0.04279932814972409,0.4703432056716342,0.09099595281409051,-0.4091476350878297
2020-05-22,0.022741721011339644,0.4712054984645478,0.048262851527507526,-0.40914763508783014
2020-05-25,0.03882876593210338,0.47151388765886765,0.08234914590722583,-0.40914763508783036
2020-05-26,0.05533490211365688,0.4719341725888075,0.11725131454269522,-0.4091476350878307
2020-05-27,0.009006836486151748,0.4748351157068158,0.01896834540710963,-0.40914763508783114
2020-05-28,-0.040882386492886225,0.4792473759190987,-0.08530539455637529,-0.4091476350878296
2020-05-29,-0.021337401934890643,0.48054473808869025,-0.04440252955376773,-0.4091476350878299
2020-06-01,0.01637367890240138,0.48250782893928,0.03393453519375306,-0.40914763508783036
2020-06-02,-0.0063544653167332266,0.4824703515495135,-0.01317068561068068,-0.4091476350878297
2020-06-03,-0.0126993334583817,0.48192267366851066,-0.026351392354527204,-0.40914763508782936
2020-06-04,0.005607597834069278,0.482014195439451,0.01163367777780247,-0.40914763508783025
2020-06-05,0.00432494166334263,0.48098971144579006,0.008991755042623343,-0.4091476350878297
2020-06-08,-0.005656803936492594,0.4810033650844765,-0.011760424868335617,-0.40914763508783036
2020-06-09,-0.003599290753868889,0.4798506663016526,-0.007500856009244835,-0.40914763508783036
2020-06-10,0.00735425963048475,0.47999749520554286,0.015321454182454711,-0.40914763508782903
2020-06-11,-0.003128051285930855,0.48052436427464407,-0.006509662190912374,-0.4091476350878295
2020-06-12,-0.00198081822654661,0.48082813031595,-0.004119597215006999,-0.4091476350878305
2020-06-15,-0.027101198335683918,0.48161027300293513,-0.05627205201978479,-0.4091476350878295
2020-06-16,0.01721162847567448,0.4909083141934944,0.035060780145781796,-0.4091476350878298
2020-06-17,0.03412196986243199,0.49039093912921544,0.06958115890767107,-0.40914763508783025
2020-06-18,0.050896361983043814,0.4913478792173002,0.10358518706566906,-0.4091476350878306
2020-06-19,0.031283722560933924,0.4915046187097734,0.06364888827099004,-0.40914763508782914
2020-06-22,0.04217537220901346,0.4914008520152779,0.08582681946123734,-0.4091476350878297
2020-06-23,0.02764263949533441,0.4913882378516473,0.05625417412551065,-0.4091476350878307
2020-06-24,0.016242204952206407,0.49126105418598387,0.03306226865290518,-0.4091476350878295
2020-06-26,-0.004844382513625178,0.4918282136133187,-0.009849745052311884,-0.40914763508783003
2020-06-29,-0.01990628272407413,0.4927038287373071,-0.04040212712592393,-0.4091476350878296
2020-06-30,-0.01022595767459411,0.49265912366887665,-0.02075665948991361,-0.4091476350878299
2020-07-02,0.06721520650819945,0.4932847728087112,0.13626045281204038,-0.40914763508783025
2020-07-03,0.09863659504953959,0.48819933203273885,0.20204164278316747,-0.40914763508783114
2020-07-06,0.21165485293349318,0.5091051608103946,0.41573896559323925,-0.40914763508783014
2020-07-07,0.131334813036581,0.5138231458091101,0.25560314693447667,-0.40914763508783036
2020-07-08,0.21535132330066253,0.5227817738099922,0.41193349517753675,-0.40914763508783036
2020-07-09,0.27961622206155146,0.5238316677690736,0.5337902216801785,-0.40914763508783036
2020-07-10,0.2979106176778781,0.5243636736271046,0.5681374066536384,-0.4091476350878306
2020-07-13,0.35142347219138625,0.5223549586227089,0.6727675623449293,-0.4091476350878307
2020-07-14,0.2761807717092597,0.5232568540959773,0.5278110922912093,-0.40914763508783003
2020-07-15,0.28247998585013456,0.5210711620608891,0.5421140266770812,-0.40914763508783014
2020-07-16,0.2138063669605894,0.5254410161474256,0.40690840720474075,-0.40914763508783036
2020-07-17,0.26448832324870675,0.5280444349016246,0.5008827018468271,-0.40914763508782914
2020-07-20,0.2818041911879112,0.5282386633838221,0.5334789191361221,-0.4091476350878306
2020-07-21,0.25832296200087757,0.528282940265743,0.4889860003257591,-0.4091476350878306
2020-07-22,0.28734444787589,0.5296510047753393,0.5425165727718616,-0.40914763508783025
2020-07-23,0.30635276275549717,0.5296328823609454,0.578424740907075,-0.4091476350878298
2020-07-24,0.28543546105678663,0.5302090023371054,0.5383451804828232,-0.4091476350878298
2020-07-27,0.26295077495151764,0.53072570625183,0.49545513219732223,-0.4091476350878308
2020-07-28,0.27943753394084525,0.5310556459444864,0.5261925677183292,-0.4091476350878305
2020-07-29,0.2976157897161318,0.5313645796254303,0.560097155753075,-0.4091476350878306
2020-07-30,0.29060913832657254,0.5313791097324195,0.5468960540675211,-0.40914763508783014
2020-07-31,0.29034909068913284,0.5312385401633464,0.5465512547336187,-0.40914763508783025
2020-08-03,0.2860469025422392,0.531240862207186,0.5384504899600132,-0.40914763508783014
2020-08-04,0.28791434041637975,0.5312273404631177,0.5419795226755073,-0.40914763508783025
2020-08-05,0.3276000319673129,0.5325981830787564,0.6150979150427744,-0.40914763508783003
2020-08-06,0.29996517274025525,0.532729001638264,0.5630727289443478,-0.4091476350878295
2020-08-07,0.2977680308468771,0.5326898912914487,0.558989452803339,-0.4091476350878299
2020-08-10,0.27561019211267523,0.5326954851033635,0.5173878882401194,-0.40914763508783036
2020-08-11,0.2656451625896241,0.5325820862289922,0.4987872657725963,-0.4091476350878296
2020-08-12,0.2494659890355697,0.5328192242119374,0.4682000530377647,-0.4091476350878297
2020-08-13,0.2775983747838895,0.5334847480265092,0.5203492242482918,-0.4091476350878295
2020-08-14,0.31226156250833026,0.5339244015354188,0.5848422765664061,-0.4091476350878307
2020-08-17,0.3156299797000477,0.5337216636188703,0.5913756199438037,-0.40914763508783003
2020-08-18,0.33742343413457054,0.5338720456678634,0.6320305340439027,-0.4091476350878295
2020-08-19,0.35736483711011946,0.5344257929294186,0.6686893518953275,-0.4091476350878306
2020-08-20,0.34093767024704413,0.5345937944374345,0.6377508938460851,-0.4091476350878296
2020-08-21,0.312684821817403,0.5350930076055312,0.5843560229213707,-0.4091476350878297
2020-08-24,0.31819319712254246,0.5352455221284552,0.5944808204227784,-0.40914763508783103
2020-08-25,0.32591560245236306,0.5349335031418956,0.6092637693061286,-0.40914763508783025
2020-08-26,0.3334329939516649,0.5347012124748592,0.6235875030250514,-0.4091476350878298
2020-08-27,0.33477696110507105,0.5360897028343327,0.6244793722675306,-0.4091476350878305
2020-08-28,0.35813513479474146,0.5345949380783921,0.6699186791443676,-0.40914763508783014
2020-08-31,0.3227992571524534,0.535621441469796,0.602663060438099,-0.40914763508783003
2020-09-01,0.33031862479841534,0.5356346868151747,0.6166863963991088,-0.4091476350878298
2020-09-02,0.2754841566723727,0.5363284545977975,0.5136482211799918,-0.40914763508782914
2020-09-03,0.2945006401612258,0.5353410744776086,0.5501177738857468,-0.40914763508782936
2020-09-04,0.2957607660712207,0.5349316638135753,0.5528944836854786,-0.40914763508783014
2020-09-07,0.26251051142955806,0.5362958940714916,0.4894881992040084,-0.4091476350878295
2020-09-08,0.229499461411258,0.5362863695408836,0.4279419997337116,-0.4091476350878306
2020-09-09,0.2233265161133935,0.5349462091121365,0.41747471485788085,-0.4091476350878295
2020-09-10,0.20355789174024363,0.5349995810686731,0.38048233857236374,-0.4091476350878297
2020-09-11,0.2010115358527511,0.5348079667951969,0.37585740739297524,-0.4091476350878298
2020-09-14,0.20268563705938858,0.5348933909563819,0.3789271665835869,-0.4091476350878296
2020-09-15,0.22112647431332833,0.5349331609862149,0.413372156449704,-0.40914763508782936
2020-09-16,0.21469198648345889,0.5348206162727102,0.40142803016775513,-0.4091476350878287
2020-09-17,0.22452856786491004,0.5350190957371311,0.4196645870285475,-0.4091476350878299
2020-09-18,0.27190976851756066,0.536255642436848,0.5070525081693328,-0.40914763508782925
2020-09-21,0.26941247709194704,0.5364769451541674,0.5021883596778347,-0.40914763508783114
2020-09-22,0.28653727865670886,0.5364405657400438,0.5341454337283718,-0.40914763508782936
2020-09-23,0.3020983866027107,0.5354388027135062,0.5642071233383371,-0.40914763508782936
2020-09-24,0.2850025526207931,0.5359235135252894,0.5317970669845301,-0.4091476350878295
2020-09-25,0.2489017408522407,0.5359796205212409,0.4643865761354572,-0.40914763508783003
2020-09-28,0.25252613256840895,0.535459783105754,0.47160616079085566,-0.4091476350878295
2020-09-29,0.2538184330224045,0.5353194642640985,0.4741438523467994,-0.40914763508783003
2020-09-30,0.198896051901559,0.5380474246818064,0.3696626780049794,-0.4091476350878306
2020-10-05,0.221223685167395,0.5404559494417622,0.40932787472484533,-0.4091476350878306
2020-10-06,0.23845745309498478,0.5409712552144696,0.44079505296533295,-0.40914763508783114
2020-10-07,0.18841145649906976,0.5408349285325346,0.3483714652274639,-0.4091476350878298
2020-10-08,0.24501982812067613,0.5405717543831184,0.4532605082192727,-0.4091476350878297
2020-10-09,0.24645813973634478,0.5406223834680899,0.4558785342096216,-0.40914763508783003
2020-10-12,0.2442839041826308,0.5403743388683524,0.4520642203221718,-0.40914763508783014
2020-10-13,0.23069121606842957,0.5402853137189358,0.4269803568794366,-0.40914763508783003
2020-10-14,0.2222579814665533,0.5405124087047654,0.4111986660938128,-0.4091476350878316
2020-10-15,0.24051515833660186,0.5412589076256346,0.4443624944514647,-0.4091476350878306
2020-10-16,0.25957115852909673,0.5411942852260583,0.47962656963510464,-0.4091476350878295
2020-10-19,0.25463782033278304,0.541473538295525,0.470268263033395,-0.4091476350878296
2020-10-20,0.2603062576189574,0.5411611922587779,0.4810142732749424,-0.4091476350878305
2020-10-21,0.271500092305039,0.5410251322454048,0.501825287077216,-0.40914763508783003
2020-10-22,0.2706345602807261,0.5408898424026503,0.5003506057325066,-0.4091476350878297
2020-10-23,0.308924340684672,0.5408851603473908,0.5711458981168225,-0.4091476350878296
2020-10-27,0.2886560958064859,0.5391681231552696,0.5353730745750314,-0.4091476350878298
2020-10-28,0.2888016808512539,0.5387489139391877,0.5360598850021124,-0.4091476350878298
2020-10-29,0.3007589671644837,0.53874855889973,0.5582547965951217,-0.40914763508783014
2020-10-30,0.29656972581819896,0.5385659613454967,0.5506655583603544,-0.40914763508783014
2020-11-02,0.2859449990782086,0.538556192491574,0.5309473794281594,-0.4091476350878296
2020-11-03,0.2323961278972826,0.5384528373140578,0.43159978329120646,-0.40914763508783014
2020-11-04,0.24028009845796516,0.5349030837852579,0.44920305330381677,-0.40914763508783003
