bear_exposure,3000000,4000000,5000000
0.75,-0.1500643546390632,-0.1455932887918546,-0.1379593766039858
0.8,-0.1492210764650615,-0.1463162499041145,-0.1356766448980151
0.85,-0.1496116072948773,-0.1474853791616328,-0.1338568388746973
0.9,-0.1435848026605586,-0.1491092718946606,-0.1324637736663588
