"Date","AssetType","Security","Side","Quantity","AvailableQuantity","CloseOrSettlementPrice","MarketValue","UnrealizedPnL","AverageOpenPrice","AverageHoldingPriceFutures","Margin","DailyPnL","TodayQuantity","PnLRatio","PositionRatio"
"2015-09-23","Equity","600519.XSHG","Long","200 shares","200 shares","194.72","38944","458","192.43","-","0","-910","0 shares","1.19%","532803.34"
"2015-09-23","Equity","600036.XSHG","Long","200 shares","200 shares","17.73","3546","126","17.1","-","0","-46","0 shares","3.68%","532803.34"
"2015-09-23","Equity","600000.XSHG","Long","300 shares","300 shares","14.95","4485","-165","15.5","-","0","-30","0 shares","-3.55%","532803.34"
"2015-09-23","Equity","600276.XSHG","Long","300 shares","300 shares","45.32","13596","-168","45.88","-","0","-153","0 shares","-1.22%","532803.34"
"2015-09-23","Equity","600018.XSHG","Long","300 shares","300 shares","7.17","2151","-99","7.5","-","0","-72","0 shares","-4.4%","532803.34"
"2015-09-23","","Cash","","","","","359606.34","","","","","","","","0"
"2015-09-24","Equity","600900.XSHG","Long","7500 shares","7500 shares","14.73","110475","-675","14.82","-","0","0","0 shares","-0.61%","533154.34"
"2015-09-24","Equity","600519.XSHG","Long","200 shares","200 shares","194","38800","314","192.43","-","0","-144","0 shares","0.82%","533154.34"
"2015-09-24","Equity","600036.XSHG","Long","200 shares","200 shares","17.52","3504","84","17.1","-","0","-42","0 shares","2.46%","533154.34"
"2015-09-24","Equity","600000.XSHG","Long","300 shares","300 shares","15.27","4581","-69","15.5","-","0","96","0 shares","-1.48%","533154.34"
"2015-09-24","Equity","600276.XSHG","Long","300 shares","300 shares","46.77","14031","267","45.88","-","0","435","0 shares","1.94%","533154.34"
"2015-09-24","Equity","600018.XSHG","Long","300 shares","300 shares","7.19","2157","-93","7.5","-","0","6","0 shares","-4.13%","533154.34"
"2015-09-24","","Cash","","","","","359606.34","","","","","","","","0"
"2015-09-25","Equity","600900.XSHG","Long","7500 shares","7500 shares","14.73","110475","-675","14.82","-","0","0","0 shares","-0.61%","532966.34"
"2015-09-25","Equity","600519.XSHG","Long","200 shares","200 shares","193.46","38692","206","192.43","-","0","-108","0 shares","0.54%","532966.34"
"2015-09-25","Equity","600036.XSHG","Long","200 shares","200 shares","17.72","3544","124","17.1","-","0","40","0 shares","3.63%","532966.34"
