Date,Security_Type,Symbol,Side,Quantity,Available_Qty,Close_Price,Market_Value,Floating_PnL,Avg_Open_Price,Avg_Position_Price,Margin,Daily_PnL,Today_Lots,PnL_Ratio,Position_Weight
2011-01-18,,Cash,,,,,790.71,,,,,,,,0
2011-01-19,Stock,大华Shares份(002236.XSHE),Long,400Shares,400Shares,73.29,29316,640,71.69,-,0,1136,0Shares,2.23%,98890.71,29.64%
2011-01-19,Stock,桐君阁(000591.XSHE),Long,3100Shares,3100Shares,10.82,33542,837,10.55,-,0,713,0Shares,2.56%,98890.71,33.92%
2011-01-19,Stock,中国化学(601117.XSHG),Long,6700Shares,6700Shares,5.26,35242,2546,4.88,-,0,737,0Shares,7.79%,98890.71,35.64%
2011-01-19,,Cash,,,,,790.71,,,,,,,,0
2011-01-20,Stock,大华Shares份(002236.XSHE),Long,400Shares,400Shares,71.6,28640,-36,71.69,-,0,-676,0Shares,-0.13%,96541.71,29.67%
2011-01-20,Stock,桐君阁(000591.XSHE),Long,3100Shares,3100Shares,10.41,32271,-434,10.55,-,0,-1271,0Shares,-1.33%,96541.71,33.43%
2011-01-20,Stock,中国化学(601117.XSHG),Long,6700Shares,6700Shares,5.2,34840,2144,4.88,-,0,-402,0Shares,6.56%,96541.71,36.09%
2011-01-20,,Cash,,,,,790.71,,,,,,,,0
2011-01-21,Stock,大华Shares份(002236.XSHE),Long,400Shares,400Shares,71.5,28600,-76,71.69,-,0,-40,0Shares,-0.27%,100059.89,28.58%
2011-01-21,Stock,桐君阁(000591.XSHE),Long,3100Shares,3100Shares,10.45,32395,-310,10.55,-,0,124,0Shares,-0.95%,100059.89,32.38%
2011-01-21,,Cash,,,,,39064.89,,,,,,,,0
2011-01-24,,Cash,,,,,98340.73,,,,,,,,0
2011-01-25,Stock,横店东磁(002056.XSHE),Long,3100Shares,0Shares,31.04,96224,899,30.75,-,0,899,3100Shares,0.94%,99211.13,96.99%
2011-01-25,,Cash,,,,,2987.13,,,,,,,,0
2011-01-26,Stock,横店东磁(002056.XSHE),Long,3100Shares,3100Shares,32.91,102021,6696,30.75,-,0,5797,0Shares,7.02%,105008.13,97.16%
2011-01-26,,Cash,,,,,2987.13,,,,,,,,0
2011-01-27,Stock,巨化Shares份(600160.XSHG),Long,100Shares,0Shares,19.08,1908,108,18,-,0,108,100Shares,6%,102966.12,1.85%
2011-01-27,,Cash,,,,,101058.12,,,,,,,,0
2011-01-28,Stock,巨化Shares份(600160.XSHG),Long,100Shares,100Shares,19.49,1949,149,18,-,0,41,0Shares,8.28%,103007.12,1.89%
2011-01-28,,Cash,,,,,101058.12,,,,,,,,0
2011-01-31,Stock,巨化Shares份(600160.XSHG),Long,100Shares,100Shares,19.71,1971,171,18,-,0,22,0Shares,9.5%,103029.12,1.91%
2011-01-31,,Cash,,,,,101058.12,,,,,,,,0
2011-02-01,Stock,巨化Shares份(600160.XSHG),Long,100Shares,100Shares,19.91,1991,191,18,-,0,20,0Shares,10.61%,103049.12,1.93%
2011-02-01,,Cash,,,,,101058.12,,,,,,,,0
2011-02-09,Stock,巨化Shares份(600160.XSHG),Long,100Shares,100Shares,19.81,1981,181,18,-,0,-10,0Shares,10.06%,103039.12,1.92%
2011-02-09,,Cash,,,,,101058.12,,,,,,,,0
2011-02-10,Stock,巨化Shares份(600160.XSHG),Long,100Shares,100Shares,20.74,2074,274,18,-,0,93,0Shares,15.22%,103132.12,2.01%
2011-02-10,,Cash,,,,,101058.12,,,,,,,,0
2011-02-11,,Cash,,,,,103308.86,,,,,,,,0
2011-02-14,,Cash,,,,,103308.86,,,,,,,,0
2011-02-15,,Cash,,,,,103308.86,,,,,,,,0
2011-02-16,,Cash,,,,,103308.86,,,,,,,,0
2011-02-17,,Cash,,,,,103308.86,,,,,,,,0
2011-02-18,,Cash,,,,,103308.86,,,,,,,,0
2011-02-21,,Cash,,,,,103308.86,,,,,,,,0
2011-02-22,,Cash,,,,,103308.86,,,,,,,,0
2011-02-23,,Cash,,,,,103308.86,,,,,,,,0
2011-02-24,,Cash,,,,,103308.86,,,,,,,,0
2011-02-25,,Cash,,,,,103308.86,,,,,,,,0
2011-02-28,,Cash,,,,,103308.86,,,,,,,,0
2011-03-01,,Cash,,,,,103308.86,,,,,,,,0
2011-03-02,,Cash,,,,,103308.86,,,,,,,,0
2011-03-03,,Cash,,,,,103308.86,,,,,,,,0
2011-03-04,,Cash,,,,,103308.86,,,,,,,,0
2011-03-07,Stock,巨化Shares份(600160.XSHG),Long,3900Shares,0Shares,27.65,107835,4680,26.45,-,0,4680,3900Shares,4.54%,107957.92,99.89%
2011-03-07,,Cash,,,,,122.92,,,,,,,,0
2011-03-08,Stock,巨化Shares份(600160.XSHG),Long,3900Shares,3900Shares,27.8,108420,5265,26.45,-,0,585,0Shares,5.1%,108542.92,99.89%
2011-03-08,,Cash,,,,,122.92,,,,,,,,0
2011-03-09,,Cash,,,,,113075.89,,,,,,,,0
2011-03-10,,Cash,,,,,113075.89,,,,,,,,0
2011-03-11,,Cash,,,,,113075.89,,,,,,,,0
2011-03-14,,Cash,,,,,113075.89,,,,,,,,0
2011-03-15,,Cash,,,,,113075.89,,,,,,,,0
2011-03-16,,Cash,,,,,113075.89,,,,,,,,0
2011-03-17,,Cash,,,,,113075.89,,,,,,,,0
2011-03-18,,Cash,,,,,113075.89,,,,,,,,0
2011-03-21,,Cash,,,,,113075.89,,,,,,,,0
2011-03-22,,Cash,,,,,113075.89,,,,,,,,0
2011-03-23,,Cash,,,,,113075.89,,,,,,,,0
2011-03-24,,Cash,,,,,113075.89,,,,,,,,0
2011-03-25,,Cash,,,,,113075.89,,,,,,,,0
2011-03-28,,Cash,,,,,113075.89,,,,,,,,0
2011-03-29,,Cash,,,,,113075.89,,,,,,,,0
2011-03-30,,Cash,,,,,113075.89,,,,,,,,0
2011-03-31,,Cash,,,,,113075.89,,,,,,,,0
2011-04-01,Stock,特变电工(600089.XSHG),Long,5500Shares,0Shares,20.62,113410,2035,20.25,-,0,2035,5500Shares,1.83%,115077.47,98.55%
2011-04-01,,Cash,,,,,1667.47,,,,,,,,0
2011-04-06,Stock,特变电工(600089.XSHG),Long,5500Shares,5500Shares,20.62,113410,2035,20.25,-,0,0,0Shares,1.83%,115077.47,98.55%
2011-04-06,,Cash,,,,,1667.47,,,,,,,,0
2011-04-07,Stock,特变电工(600089.XSHG),Long,5500Shares,5500Shares,20.76,114180,2805,20.25,-,0,770,0Shares,2.52%,115847.47,98.56%
2011-04-07,,Cash,,,,,1667.47,,,,,,,,0
2011-04-08,Stock,特变电工(600089.XSHG),Long,5500Shares,5500Shares,20.78,114290,2915,20.25,-,0,110,0Shares,2.62%,115957.47,98.56%
2011-04-08,,Cash,,,,,1667.47,,,,,,,,0
2011-04-11,Stock,特变电工(600089.XSHG),Long,5500Shares,5500Shares,20.15,110825,-550,20.25,-,0,-3465,0Shares,-0.49%,112492.47,98.52%
2011-04-11,,Cash,,,,,1667.47,,,,,,,,0
2011-04-12,Stock,特变电工(600089.XSHG),Long,5500Shares,5500Shares,20.13,110715,-660,20.25,-,0,-110,0Shares,-0.59%,112382.47,98.52%
2011-04-12,,Cash,,,,,1667.47,,,,,,,,0
2011-04-13,Stock,特变电工(600089.XSHG),Long,5500Shares,5500Shares,20.38,112090,715,20.25,-,0,1375,0Shares,0.64%,113757.47,98.53%
2011-04-13,,Cash,,,,,1667.47,,,,,,,,0
2011-04-14,Stock,特变电工(600089.XSHG),Long,5500Shares,5500Shares,20.18,110990,-385,20.25,-,0,-1100,0Shares,-0.35%,112657.47,98.52%
2011-04-14,,Cash,,,,,1667.47,,,,,,,,0
2011-04-15,Stock,特变电工(600089.XSHG),Long,5500Shares,5500Shares,20.06,110330,-1045,20.25,-,0,-660,0Shares,-0.94%,111997.47,98.51%
2011-04-15,,Cash,,,,,1667.47,,,,,,,,0
2011-04-18,Stock,特变电工(600089.XSHG),Long,5500Shares,5500Shares,20.26,111430,55,20.25,-,0,1100,0Shares,0.05%,113097.47,98.53%
2011-04-18,,Cash,,,,,1667.47,,,,,,,,0
2011-04-19,,Cash,,,,,108832.98,,,,,,,,0
2011-04-20,Stock,横店东磁(002056.XSHE),Long,3300Shares,0Shares,33.25,109725,990,32.95,-,0,990,3300Shares,0.91%,109790.36,99.94%
2011-04-20,,Cash,,,,,65.36,,,,,,,,0
2011-04-21,Stock,横店东磁(002056.XSHE),Long,3300Shares,3300Shares,33.88,111804,3069,32.95,-,0,2079,0Shares,2.82%,111869.36,99.94%
2011-04-21,,Cash,,,,,65.36,,,,,,,,0
2011-04-22,Stock,横店东磁(002056.XSHE),Long,3300Shares,3300Shares,33.42,110286,1551,32.95,-,0,-1518,0Shares,1.43%,110351.36,99.94%
2011-04-22,,Cash,,,,,65.36,,,,,,,,0
2011-04-25,Stock,横店东磁(002056.XSHE),Long,3300Shares,3300Shares,32.08,105864,-2871,32.95,-,0,-4422,0Shares,-2.64%,105929.36,99.94%
2011-04-25,,Cash,,,,,65.36,,,,,,,,0
2011-04-26,,Cash,,,,,105033.72,,,,,,,,0
2011-04-27,Stock,科华恒盛(002335.XSHE),Long,4500Shares,0Shares,23.16,104220,315,23.09,-,0,315,4500Shares,0.3%,105317.55,98.96%
2011-04-27,,Cash,,,,,1097.55,,,,,,,,0
2011-04-28,,Cash,,,,,100687.91,,,,,,,,0
2011-04-29,Stock,晶源电子(002049.XSHE),Long,2400Shares,0Shares,21.7,52080,2832,20.52,-,0,2832,2400Shares,5.75%,104049.75,50.05%
2011-04-29,Stock,东方财富(300059.XSHE),Long,1300Shares,0Shares,37.33,48529,559,36.9,-,0,559,1300Shares,1.17%,104049.75,46.64%
2011-04-29,,Cash,,,,,3440.75,,,,,,,,0
2011-05-03,Stock,晶源电子(002049.XSHE),Long,2400Shares,2400Shares,22.06,52944,3696,20.52,-,0,864,0Shares,7.5%,105316.75,50.27%
2011-05-03,Stock,东方财富(300059.XSHE),Long,1300Shares,1300Shares,37.64,48932,962,36.9,-,0,403,0Shares,2.01%,105316.75,46.46%
2011-05-03,,Cash,,,,,3440.75,,,,,,,,0
2011-05-04,Stock,晶源电子(002049.XSHE),Long,2400Shares,2400Shares,21.88,52512,3264,20.52,-,0,-432,0Shares,6.63%,104050.75,50.47%
2011-05-04,Stock,东方财富(300059.XSHE),Long,1300Shares,1300Shares,37.05,48165,195,36.9,-,0,-767,0Shares,0.41%,104050.75,46.29%
2011-05-04,Stock,和而泰(002402.XSHE),Long,100Shares,0Shares,29.21,2921,-62,29.83,-,0,-62,100Shares,-2.08%,104050.75,2.81%
2011-05-04,,Cash,,,,,452.75,,,,,,,,0
2011-05-05,Stock,晶源电子(002049.XSHE),Long,2400Shares,2400Shares,22.28,53472,4224,20.52,-,0,960,0Shares,8.58%,106149.75,50.37%
2011-05-05,Stock,东方财富(300059.XSHE),Long,1300Shares,1300Shares,37.95,49335,1365,36.9,-,0,1170,0Shares,2.85%,106149.75,46.48%
2011-05-05,Stock,和而泰(002402.XSHE),Long,100Shares,100Shares,28.9,2890,-93,29.83,-,0,-31,0Shares,-3.12%,106149.75,2.72%
2011-05-05,,Cash,,,,,452.75,,,,,,,,0
2011-05-06,Stock,晶源电子(002049.XSHE),Long,2400Shares,2400Shares,22.19,53256,4272,20.41,-,0,48,0Shares,8.72%,106891.95,49.82%
2011-05-06,Stock,东方财富(300059.XSHE),Long,1300Shares,1300Shares,38.5,50050,2080,36.9,-,0,715,0Shares,4.34%,106891.95,46.82%
2011-05-06,Stock,和而泰(002402.XSHE),Long,100Shares,100Shares,29.22,2922,-61,29.83,-,0,32,0Shares,-2.04%,106891.95,2.73%
2011-05-06,,Cash,,,,,663.95,,,,,,,,0
2011-05-09,Stock,晶源电子(002049.XSHE),Long,2400Shares,2400Shares,22.43,53832,4848,20.41,-,0,576,0Shares,9.9%,107570.95,50.04%
2011-05-09,Stock,东方财富(300059.XSHE),Long,1300Shares,1300Shares,38.58,50154,2184,36.9,-,0,104,0Shares,4.55%,107570.95,46.62%
2011-05-09,Stock,和而泰(002402.XSHE),Long,100Shares,100Shares,29.21,2921,-62,29.83,-,0,-1,0Shares,-2.08%,107570.95,2.72%
2011-05-09,,Cash,,,,,663.95,,,,,,,,0
2011-05-10,Stock,晶源电子(002049.XSHE),Long,2400Shares,2400Shares,22.46,53904,4920,20.41,-,0,72,0Shares,10.04%,108100.95,49.86%
2011-05-10,Stock,东方财富(300059.XSHE),Long,1300Shares,1300Shares,38.92,50596,2626,36.9,-,0,442,0Shares,5.47%,108100.95,46.8%
2011-05-10,Stock,和而泰(002402.XSHE),Long,100Shares,100Shares,29.37,2937,-46,29.83,-,0,16,0Shares,-1.54%,108100.95,2.72%
2011-05-10,,Cash,,,,,663.95,,,,,,,,0
2011-05-11,Stock,晶源电子(002049.XSHE),Long,2400Shares,2400Shares,22.02,52848,3864,20.41,-,0,-1056,0Shares,7.89%,107174.95,49.31%
2011-05-11,Stock,东方财富(300059.XSHE),Long,1300Shares,1300Shares,39.02,50726,2756,36.9,-,0,130,0Shares,5.75%,107174.95,47.33%
2011-05-11,Stock,和而泰(002402.XSHE),Long,100Shares,100Shares,29.37,2937,-46,29.83,-,0,0,0Shares,-1.54%,107174.95,2.74%
2011-05-11,,Cash,,,,,663.95,,,,,,,,0
2011-05-12,Stock,晶源电子(002049.XSHE),Long,2400Shares,2400Shares,21.89,52536,3552,20.41,-,0,-312,0Shares,7.25%,104707.95,50.17%
2011-05-12,Stock,东方财富(300059.XSHE),Long,1300Shares,1300Shares,37.4,48620,650,36.9,-,0,-2106,0Shares,1.36%,104707.95,46.43%
2011-05-12,Stock,和而泰(002402.XSHE),Long,100Shares,100Shares,28.88,2888,-95,29.83,-,0,-49,0Shares,-3.18%,104707.95,2.76%
2011-05-12,,Cash,,,,,663.95,,,,,,,,0
2011-05-13,Stock,晶源电子(002049.XSHE),Long,2400Shares,2400Shares,21.7,52080,3096,20.41,-,0,-456,0Shares,6.32%,104697.95,49.74%
2011-05-13,Stock,东方财富(300059.XSHE),Long,1300Shares,1300Shares,37.72,49036,1066,36.9,-,0,416,0Shares,2.22%,104697.95,46.84%
2011-05-13,Stock,和而泰(002402.XSHE),Long,100Shares,100Shares,29.18,2918,-65,29.83,-,0,30,0Shares,-2.18%,104697.95,2.79%
2011-05-13,,Cash,,,,,663.95,,,,,,,,0
2011-05-16,Stock,晶源电子(002049.XSHE),Long,2400Shares,2400Shares,22.4,53760,4776,20.41,-,0,1680,0Shares,9.75%,106491.95,50.48%
2011-05-16,Stock,东方财富(300059.XSHE),Long,1300Shares,1300Shares,37.78,49114,1144,36.9,-,0,78,0Shares,2.38%,106491.95,46.12%
2011-05-16,Stock,和而泰(002402.XSHE),Long,100Shares,100Shares,29.54,2954,-29,29.83,-,0,36,0Shares,-0.97%,106491.95,2.77%
2011-05-16,,Cash,,,,,663.95,,,,,,,,0
2011-05-17,Stock,晶源电子(002049.XSHE),Long,2400Shares,2400Shares,21.82,52368,3384,20.41,-,0,-1392,0Shares,6.91%,105042.1,49.85%
2011-05-17,Stock,和而泰(002402.XSHE),Long,100Shares,100Shares,29.6,2960,-23,29.83,-,0,6,0Shares,-0.77%,105042.1,2.82%
2011-05-17,,Cash,,,,,49714.1,,,,,,,,0
2011-05-18,Stock,晶源电子(002049.XSHE),Long,2400Shares,2400Shares,22.3,53520,4536,20.41,-,0,1152,0Shares,9.26%,106204.1,50.39%
2011-05-18,Stock,和而泰(002402.XSHE),Long,100Shares,100Shares,29.7,2970,-13,29.83,-,0,10,0Shares,-0.44%,106204.1,2.8%
2011-05-18,,Cash,,,,,49714.1,,,,,,,,0
2011-05-19,Stock,晶源电子(002049.XSHE),Long,2400Shares,2400Shares,22.03,52872,3888,20.41,-,0,-648,0Shares,7.94%,105556.1,50.09%
2011-05-19,Stock,和而泰(002402.XSHE),Long,100Shares,100Shares,29.7,2970,-13,29.83,-,0,0,0Shares,-0.44%,105556.1,2.81%
2011-05-19,,Cash,,,,,49714.1,,,,,,,,0
2011-05-20,Stock,晶源电子(002049.XSHE),Long,2400Shares,2400Shares,22,52800,3816,20.41,-,0,-72,0Shares,7.79%,105432.1,50.08%
2011-05-20,Stock,和而泰(002402.XSHE),Long,100Shares,100Shares,29.18,2918,-65,29.83,-,0,-52,0Shares,-2.18%,105432.1,2.77%
2011-05-20,,Cash,,,,,49714.1,,,,,,,,0
2011-05-23,Stock,晶源电子(002049.XSHE),Long,2400Shares,2400Shares,21.48,51552,2568,20.41,-,0,-1248,0Shares,5.24%,104760.48,49.21%
2011-05-23,Stock,大华Shares份(002236.XSHE),Long,600Shares,0Shares,77.49,46494,648,76.41,-,0,648,600Shares,1.41%,104760.48,44.38%
2011-05-23,,Cash,,,,,6714.48,,,,,,,,0
2011-05-24,Stock,晶源电子(002049.XSHE),Long,2400Shares,2400Shares,21.13,50712,1728,20.41,-,0,-840,0Shares,3.53%,104437.48,48.56%
2011-05-24,Stock,大华Shares份(002236.XSHE),Long,600Shares,600Shares,78.18,46908,1062,76.41,-,0,414,0Shares,2.32%,104437.48,44.91%
2011-05-24,Stock,巨化Shares份(600160.XSHG),Long,200Shares,0Shares,27.22,5444,108,26.68,-,0,108,200Shares,2.02%,104437.48,5.21%
2011-05-24,,Cash,,,,,1373.48,,,,,,,,0
2011-05-25,Stock,晶源电子(002049.XSHE),Long,2400Shares,2400Shares,21.51,51624,2640,20.41,-,0,912,0Shares,5.39%,105619.48,48.88%
2011-05-25,Stock,大华Shares份(002236.XSHE),Long,600Shares,600Shares,78.6,47160,1314,76.41,-,0,252,0Shares,2.87%,105619.48,44.65%
2011-05-25,Stock,巨化Shares份(600160.XSHG),Long,200Shares,200Shares,27.31,5462,126,26.68,-,0,18,0Shares,2.36%,105619.48,5.17%
2011-05-25,,Cash,,,,,1373.48,,,,,,,,0
2011-05-26,Stock,晶源电子(002049.XSHE),Long,2400Shares,2400Shares,21.45,51480,2496,20.41,-,0,-144,0Shares,5.1%,105533.48,48.78%
2011-05-26,Stock,大华Shares份(002236.XSHE),Long,600Shares,600Shares,78.3,46980,1134,76.41,-,0,-180,0Shares,2.47%,105533.48,44.52%
2011-05-26,Stock,巨化Shares份(600160.XSHG),Long,200Shares,200Shares,28.5,5700,364,26.68,-,0,238,0Shares,6.82%,105533.48,5.4%
2011-05-26,,Cash,,,,,1373.48,,,,,,,,0
2011-05-27,Stock,晶源电子(002049.XSHE),Long,2400Shares,2400Shares,21,50400,1416,20.41,-,0,-1080,0Shares,2.89%,104193.03,48.37%
2011-05-27,Stock,大华Shares份(002236.XSHE),Long,600Shares,600Shares,78.3,46980,1134,76.41,-,0,0,0Shares,2.47%,104193.03,45.09%
2011-05-27,,Cash,,,,,6813.03,,,,,,,,0
2011-05-30,Stock,晶源电子(002049.XSHE),Long,2400Shares,2400Shares,20.5,49200,216,20.41,-,0,-1200,0Shares,0.44%,102950.03,47.79%
2011-05-30,Stock,大华Shares份(002236.XSHE),Long,600Shares,600Shares,78.3,46980,1134,76.41,-,0,0,0Shares,2.47%,102950.03,45.63%
2011-05-30,Stock,横店东磁(002056.XSHE),Long,200Shares,0Shares,25.81,5162,-38,26,-,0,-38,200Shares,-0.73%,102950.03,5.01%
2011-05-30,,Cash,,,,,1608.03,,,,,,,,0
2011-05-31,Stock,晶源电子(002049.XSHE),Long,2400Shares,2400Shares,20.76,49824,840,20.41,-,0,624,0Shares,1.71%,103734.03,48.03%
2011-05-31,Stock,大华Shares份(002236.XSHE),Long,600Shares,600Shares,78.4,47040,1194,76.41,-,0,60,0Shares,2.6%,103734.03,45.35%
2011-05-31,Stock,横店东磁(002056.XSHE),Long,200Shares,200Shares,26.31,5262,62,26,-,0,100,0Shares,1.19%,103734.03,5.07%
2011-05-31,,Cash,,,,,1608.03,,,,,,,,0
2011-06-01,Stock,晶源电子(002049.XSHE),Long,2400Shares,2400Shares,20.91,50184,1200,20.41,-,0,360,0Shares,2.45%,105548.03,47.55%
2011-06-01,Stock,大华Shares份(002236.XSHE),Long,600Shares,600Shares,80.66,48396,2550,76.41,-,0,1356,0Shares,5.56%,105548.03,45.85%
2011-06-01,Stock,横店东磁(002056.XSHE),Long,200Shares,200Shares,26.8,5360,160,26,-,0,98,0Shares,3.08%,105548.03,5.08%
2011-06-01,,Cash,,,,,1608.03,,,,,,,,0
2011-06-02,Stock,晶源电子(002049.XSHE),Long,2400Shares,2400Shares,20.32,48768,-216,20.41,-,0,-1416,0Shares,-0.44%,105312.03,46.31%
2011-06-02,Stock,大华Shares份(002236.XSHE),Long,600Shares,600Shares,82.6,49560,3714,76.41,-,0,1164,0Shares,8.1%,105312.03,47.06%
2011-06-02,Stock,横店东磁(002056.XSHE),Long,200Shares,200Shares,26.88,5376,176,26,-,0,16,0Shares,3.38%,105312.03,5.1%
2011-06-02,,Cash,,,,,1608.03,,,,,,,,0
2011-06-03,Stock,晶源电子(002049.XSHE),Long,2400Shares,2400Shares,20.71,49704,720,20.41,-,0,936,0Shares,1.47%,105913.62,46.93%
2011-06-03,Stock,大华Shares份(002236.XSHE),Long,600Shares,600Shares,82.01,49206,3360,76.41,-,0,-354,0Shares,7.33%,105913.62,46.46%
2011-06-03,,Cash,,,,,7003.62,,,,,,,,0
2011-06-07,Stock,大华Shares份(002236.XSHE),Long,600Shares,600Shares,82.36,49416,3570,76.41,-,0,210,0Shares,7.79%,106754.1,46.29%
2011-06-07,,Cash,,,,,57338.1,,,,,,,,0
2011-06-08,,Cash,,,,,106774.06,,,,,,,,0
2011-06-09,,Cash,,,,,106774.06,,,,,,,,0
2011-06-10,,Cash,,,,,106774.06,,,,,,,,0
2011-06-13,,Cash,,,,,106774.06,,,,,,,,0
2011-06-14,,Cash,,,,,106774.06,,,,,,,,0
2011-06-15,,Cash,,,,,106774.06,,,,,,,,0
2011-06-16,,Cash,,,,,106774.06,,,,,,,,0
2011-06-17,,Cash,,,,,106774.06,,,,,,,,0
2011-06-20,,Cash,,,,,106774.06,,,,,,,,0
2011-06-21,Stock,顺荣Shares份(002555.XSHE),Long,4200Shares,0Shares,12.7,53340,756,12.52,-,0,756,4200Shares,1.44%,108338.41,49.23%
2011-06-21,Stock,科华恒盛(002335.XSHE),Long,3000Shares,0Shares,17.92,53760,840,17.64,-,0,840,3000Shares,1.59%,108338.41,49.62%
2011-06-21,,Cash,,,,,1238.41,,,,,,,,0
2011-06-22,Stock,顺荣Shares份(002555.XSHE),Long,4200Shares,4200Shares,12.75,53550,966,12.52,-,0,210,0Shares,1.84%,108638.41,49.29%
2011-06-22,Stock,科华恒盛(002335.XSHE),Long,3000Shares,3000Shares,17.95,53850,930,17.64,-,0,90,0Shares,1.76%,108638.41,49.57%
2011-06-22,,Cash,,,,,1238.41,,,,,,,,0
2011-06-23,Stock,顺荣Shares份(002555.XSHE),Long,4200Shares,4200Shares,13.3,55860,3276,12.52,-,0,2310,0Shares,6.23%,112538.41,49.64%
2011-06-23,Stock,科华恒盛(002335.XSHE),Long,3000Shares,3000Shares,18.48,55440,2520,17.64,-,0,1590,0Shares,4.76%,112538.41,49.26%
2011-06-23,,Cash,,,,,1238.41,,,,,,,,0
2011-06-24,Stock,科华恒盛(002335.XSHE),Long,3000Shares,3000Shares,19.51,58530,5610,17.64,-,0,3090,0Shares,10.6%,116059.14,50.43%
2011-06-24,,Cash,,,,,57529.14,,,,,,,,0
2011-06-27,Stock,科华恒盛(002335.XSHE),Long,3000Shares,3000Shares,19.84,59520,6600,17.64,-,0,990,0Shares,12.47%,117049.14,50.85%
2011-06-27,,Cash,,,,,57529.14,,,,,,,,0
2011-06-28,Stock,科华恒盛(002335.XSHE),Long,3000Shares,3000Shares,19.88,59640,6720,17.64,-,0,120,0Shares,12.7%,117169.14,50.9%
2011-06-28,,Cash,,,,,57529.14,,,,,,,,0
2011-06-29,Stock,科华恒盛(002335.XSHE),Long,3000Shares,3000Shares,19.45,58350,5430,17.64,-,0,-1290,0Shares,10.26%,115879.14,50.35%
2011-06-29,,Cash,,,,,57529.14,,,,,,,,0
2011-06-30,Stock,科华恒盛(002335.XSHE),Long,3000Shares,3000Shares,19.55,58650,5730,17.64,-,0,300,0Shares,10.83%,116179.14,50.48%
2011-06-30,,Cash,,,,,57529.14,,,,,,,,0
2011-07-01,,Cash,,,,,116552.31,,,,,,,,0
2011-07-04,,Cash,,,,,116552.31,,,,,,,,0
2011-07-05,,Cash,,,,,116552.31,,,,,,,,0
2011-07-06,,Cash,,,,,116552.31,,,,,,,,0
2011-07-07,,Cash,,,,,116552.31,,,,,,,,0
2011-07-08,,Cash,,,,,116552.31,,,,,,,,0
2011-07-11,,Cash,,,,,116552.31,,,,,,,,0
2011-07-12,,Cash,,,,,116552.31,,,,,,,,0
2011-07-13,,Cash,,,,,116552.31,,,,,,,,0
2011-07-14,,Cash,,,,,116552.31,,,,,,,,0
2011-07-15,,Cash,,,,,116552.31,,,,,,,,0
2011-07-18,,Cash,,,,,116552.31,,,,,,,,0
