"Date","AssetType","Security","Side","Quantity","AvailableQuantity","CloseOrSettlementPrice","MarketValue","UnrealizedPnL","AverageOpenPrice","AverageHoldingPriceFutures","Margin","DailyPnL","TodayQuantity","PnLRatio","PositionRatio"
"2011-03-11","","Cash","","","","","132.5","","","","","","","","0"
"2011-03-14","Equity","002049.XSHE","Long","4500 shares","4500 shares","25.55","114975","8820","23.59","-","0","2565","0 shares","8.31%","115107.5"
"2011-03-14","","Cash","","","","","132.5","","","","","","","","0"
"2011-03-15","Equity","002049.XSHE","Long","4500 shares","4500 shares","24.56","110520","4365","23.59","-","0","-4455","0 shares","4.11%","110652.5"
"2011-03-15","","Cash","","","","","132.5","","","","","","","","0"
"2011-03-16","Equity","002049.XSHE","Long","4500 shares","4500 shares","25.25","113625","7470","23.59","-","0","3105","0 shares","7.04%","113757.5"
"2011-03-16","","Cash","","","","","132.5","","","","","","","","0"
"2011-03-17","Equity","002049.XSHE","Long","4500 shares","4500 shares","25.68","115560","9405","23.59","-","0","1935","0 shares","8.86%","115692.5"
"2011-03-17","","Cash","","","","","132.5","","","","","","","","0"
"2011-03-18","","Cash","","","","","125069.87","","","","","","","","0"
"2011-03-21","","Cash","","","","","125069.87","","","","","","","","0"
"2011-03-22","","Cash","","","","","125069.87","","","","","","","","0"
"2011-03-23","","Cash","","","","","125069.87","","","","","","","","0"
"2011-03-24","","Cash","","","","","125069.87","","","","","","","","0"
"2011-03-25","","Cash","","","","","125069.87","","","","","","","","0"
"2011-03-28","","Cash","","","","","125069.87","","","","","","","","0"
"2011-03-29","","Cash","","","","","125069.87","","","","","","","","0"
"2011-03-30","","Cash","","","","","125069.87","","","","","","","","0"
"2011-03-31","","Cash","","","","","125069.87","","","","","","","","0"
"2011-04-01","Equity","600089.XSHG","Long","6100 shares","0 shares","20.62","125782","2257","20.25","-","0","2257","6100 shares","1.83%","127289.81"
"2011-04-01","","Cash","","","","","1507.81","","","","","","","","0"
"2011-04-06","Equity","600089.XSHG","Long","6100 shares","6100 shares","20.62","125782","2257","20.25","-","0","0","0 shares","1.83%","127289.81"
"2011-04-06","","Cash","","","","","1507.81","","","","","","","","0"
"2011-04-07","Equity","600089.XSHG","Long","6100 shares","6100 shares","20.76","126636","3111","20.25","-","0","854","0 shares","2.52%","128143.81"
"2011-04-07","","Cash","","","","","1507.81","","","","","","","","0"
"2011-04-08","Equity","600089.XSHG","Long","6100 shares","6100 shares","20.78","126758","3233","20.25","-","0","122","0 shares","2.62%","128265.81"
"2011-04-08","","Cash","","","","","1507.81","","","","","","","","0"
"2011-04-11","Equity","600089.XSHG","Long","6100 shares","6100 shares","20.15","122915","-610","20.25","-","0","-3843","0 shares","-0.49%","124422.81"
"2011-04-11","","Cash","","","","","1507.81","","","","","","","","0"
"2011-04-12","Equity","600089.XSHG","Long","6100 shares","6100 shares","20.13","122793","-732","20.25","-","0","-122","0 shares","-0.59%","124300.81"
"2011-04-12","","Cash","","","","","1507.81","","","","","","","","0"
"2011-04-13","Equity","600089.XSHG","Long","6100 shares","6100 shares","20.38","124318","793","20.25","-","0","1525","0 shares","0.64%","125825.81"
"2011-04-13","","Cash","","","","","1507.81","","","","","","","","0"
"2011-04-14","Equity","600089.XSHG","Long","6100 shares","6100 shares","20.18","123098","-427","20.25","-","0","-1220","0 shares","-0.35%","124605.81"
"2011-04-14","","Cash","","","","","1507.81","","","","","","","","0"
"2011-04-15","","Cash","","","","","122374.48","","","","","","","","0"
"2011-04-18","","Cash","","","","","122374.48","","","","","","","","0"
"2011-04-19","","Cash","","","","","122374.48","","","","","","","","0"
"2011-04-20","Equity","002056.XSHE","Long","3700 shares","0 shares","33.25","123025","1110","32.95","-","0","1110","3700 shares","0.91%","123447.9"
"2011-04-20","","Cash","","","","","422.9","","","","","","","","0"
"2011-04-21","Equity","002056.XSHE","Long","3700 shares","3700 shares","33.88","125356","3441","32.95","-","0","2331","0 shares","2.82%","125778.9"
"2011-04-21","","Cash","","","","","422.9","","","","","","","","0"
"2011-04-22","Equity","002056.XSHE","Long","3700 shares","3700 shares","33.42","123654","1739","32.95","-","0","-1702","0 shares","1.43%","124076.9"
"2011-04-22","","Cash","","","","","422.9","","","","","","","","0"
"2011-04-25","","Cash","","","","","119555.83","","","","","","","","0"
"2011-04-26","","Cash","","","","","119555.83","","","","","","","","0"
"2011-04-27","Equity","002335.XSHE","Long","5100 shares","0 shares","23.16","118116","357","23.09","-","0","357","5100 shares","0.3%","119877.5"
"2011-04-27","","Cash","","","","","1761.5","","","","","","","","0"
"2011-04-28","","Cash","","","","","114630.58","","","","","","","","0"
"2011-04-29","Equity","002049.XSHE","Long","2700 shares","0 shares","21.7","58590","3186","20.52","-","0","3186","2700 shares","5.75%","118428.35"
"2011-04-29","Equity","300059.XSHE","Long","1500 shares","0 shares","37.33","55995","645","36.9","-","0","645","1500 shares","1.17%","118428.35"
"2011-04-29","","Cash","","","","","3843.35","","","","","","","","0"
"2011-05-03","Equity","002049.XSHE","Long","2700 shares","2700 shares","22.06","59562","4158","20.52","-","0","972","0 shares","7.5%","119865.35"
"2011-05-03","Equity","300059.XSHE","Long","1500 shares","1500 shares","37.64","56460","1110","36.9","-","0","465","0 shares","2.01%","119865.35"
"2011-05-03","","Cash","","","","","3843.35","","","","","","","","0"
"2011-05-04","Equity","002049.XSHE","Long","2700 shares","2700 shares","21.88","59076","3672","20.52","-","0","-486","0 shares","6.63%","118427.35"
"2011-05-04","Equity","300059.XSHE","Long","1500 shares","1500 shares","37.05","55575","225","36.9","-","0","-885","0 shares","0.41%","118427.35"
"2011-05-04","Equity","002402.XSHE","Long","100 shares","0 shares","29.21","2921","-62","29.83","-","0","-62","100 shares","-2.08%","118427.35"
"2011-05-04","","Cash","","","","","855.35","","","","","","","","0"
"2011-05-05","Equity","002049.XSHE","Long","2700 shares","2700 shares","22.28","60156","4752","20.52","-","0","1080","0 shares","8.58%","120823.46"
"2011-05-05","Equity","300059.XSHE","Long","1500 shares","1500 shares","37.95","56925","1575","36.9","-","0","1350","0 shares","2.85%","120823.46"
"2011-05-05","","Cash","","","","","3742.46","","","","","","","","0"
"2011-05-06","Equity","002049.XSHE","Long","2700 shares","2700 shares","22.19","59913","4806","20.41","-","0","54","0 shares","8.72%","121643.06"
"2011-05-06","Equity","300059.XSHE","Long","1500 shares","1500 shares","38.5","57750","2400","36.9","-","0","825","0 shares","4.34%","121643.06"
"2011-05-06","","Cash","","","","","3980.06","","","","","","","","0"
"2011-05-09","Equity","002049.XSHE","Long","2700 shares","2700 shares","22.43","60561","5454","20.41","-","0","648","0 shares","9.9%","122411.06"
"2011-05-09","Equity","300059.XSHE","Long","1500 shares","1500 shares","38.58","57870","2520","36.9","-","0","120","0 shares","4.55%","122411.06"
"2011-05-09","","Cash","","","","","3980.06","","","","","","","","0"
"2011-05-10","Equity","002049.XSHE","Long","2700 shares","2700 shares","22.46","60642","5535","20.41","-","0","81","0 shares","10.04%","123002.06"
"2011-05-10","Equity","300059.XSHE","Long","1500 shares","1500 shares","38.92","58380","3030","36.9","-","0","510","0 shares","5.47%","123002.06"
"2011-05-10","","Cash","","","","","3980.06","","","","","","","","0"
