"Date","OrderTime","AssetType","Security","TradeSide","OrderType","FilledQuantity","FilledPrice","FilledAmount","OrderQuantity","OrderPrice","RealizedPnL","Commission","Status","LastUpdatedAt"
"2016-05-26","11:25:00","Equity","601919.XSHG","Sell","MarketOrder","-346500 shares","5.08","-1760220","-346500 shares","-","-48510","2288.29","Filled","2016-05-26 11:25:00"
"2016-05-31","09:30:00","Equity","603799.XSHG","Buy","MarketOrder","58400 shares","30.08","1756672","58400 shares","-","0","527","Filled","2016-05-31 09:30:00"
"2016-06-13","11:25:00","Equity","603799.XSHG","Sell","MarketOrder","-58400 shares","34.64","-2022976","-58400 shares","-","266304","2629.87","Filled","2016-06-13 11:25:00"
"2016-06-15","09:30:00","Equity","002049.XSHE","Buy","MarketOrder","13300 shares","37.8","502740","13300 shares","-","0","150.82","Filled","2016-06-15 09:30:00"
"2016-06-15","09:30:00","Equity","002600.XSHE","Buy","MarketOrder","43200 shares","11.69","505008","43200 shares","-","0","151.5","Filled","2016-06-15 09:30:00"
"2016-06-15","09:30:00","Equity","300059.XSHE","Buy","MarketOrder","24800 shares","20.35","504680","24800 shares","-","0","151.4","Filled","2016-06-15 09:30:00"
"2016-06-15","09:30:00","Equity","002056.XSHE","Buy","MarketOrder","36500 shares","13.81","504065","36500 shares","-","0","151.22","Filled","2016-06-15 09:30:00"
"2016-06-16","11:25:00","Equity","002056.XSHE","Sell","MarketOrder","-36500 shares","16.68","-608820","-36500 shares","-","104755","791.47","Filled","2016-06-16 11:25:00"
"2016-06-17","11:25:00","Equity","002600.XSHE","Sell","MarketOrder","-43200 shares","12.96","-559872","-43200 shares","-","54864","727.83","Filled","2016-06-17 11:25:00"
"2016-06-20","11:25:00","Equity","300059.XSHE","Sell","MarketOrder","-24800 shares","20.79","-515592","-24800 shares","-","10912","670.27","Filled","2016-06-20 11:25:00"
"2016-06-20","14:50:00","Equity","002049.XSHE","Sell","MarketOrder","-13300 shares","44.68","-594244","-13300 shares","-","91504","772.52","Filled","2016-06-20 14:50:00"
"2016-06-21","14:50:00","Equity","601600.XSHG","Sell","MarketOrder","-463700 shares","3.79","-1757423","-463700 shares","-","-51007","2284.65","Filled","2016-06-21 14:50:00"
"2016-06-23","09:30:00","Equity","600760.XSHG","Buy","MarketOrder","499300 shares","8.08","4034344","499300 shares","-","0","1210.3","Filled","2016-06-23 09:30:00"
"2016-07-08","11:25:00","Equity","600760.XSHG","Sell","MarketOrder","-499300 shares","9.39","-4688427","-499300 shares","-","654083","6094.96","Filled","2016-07-08 11:25:00"
"2016-08-01","09:30:00","Equity","002056.XSHE","Buy","MarketOrder","106800 shares","14.6","1559280","106800 shares","-","0","467.78","Filled","2016-08-01 09:30:00"
"2016-08-01","09:30:00","Equity","002402.XSHE","Buy","MarketOrder","60600 shares","25.73","1559238","60600 shares","-","0","467.77","Filled","2016-08-01 09:30:00"
"2016-08-01","09:30:00","Equity","600160.XSHG","Buy","MarketOrder","154900 shares","10.07","1559843","154900 shares","-","0","467.95","Filled","2016-08-01 09:30:00"
"2016-08-02","11:25:00","Equity","002402.XSHE","Sell","MarketOrder","-60600 shares","27.21","-1648926","-60600 shares","-","89688","2143.6","Filled","2016-08-02 11:25:00"
"2016-08-05","11:25:00","Equity","600160.XSHG","Sell","MarketOrder","-154900 shares","10.14","-1570686","-154900 shares","-","10843","2041.89","Filled","2016-08-05 11:25:00"
"2016-08-15","09:30:00","Equity","002402.XSHE","Buy","MarketOrder","117100 shares","27.46","3215566","117100 shares","-","0","964.67","Filled","2016-08-15 09:30:00"
"2016-08-24","11:25:00","Equity","002402.XSHE","Sell","MarketOrder","-117100 shares","32.36","-3789356","-117100 shares","-","573790","4926.16","Filled","2016-08-24 11:25:00"
"2016-08-25","11:25:00","Equity","002056.XSHE","Sell","MarketOrder","-106800 shares","15.3","-1634040","-106800 shares","-","74760","2124.25","Filled","2016-08-25 11:25:00"
"2016-09-13","09:30:00","Equity","002402.XSHE","Buy","MarketOrder","200400 shares","27.02","5414808","200400 shares","-","0","1624.44","Filled","2016-09-13 09:30:00"
"2016-09-20","11:25:00","Equity","002402.XSHE","Sell","MarketOrder","-200400 shares","28.69","-5749476","-200400 shares","-","334668","7474.32","Filled","2016-09-20 11:25:00"
"2016-09-26","09:30:00","Equity","603799.XSHG","Buy","MarketOrder","199700 shares","28.74","5739378","199700 shares","-","0","1721.81","Filled","2016-09-26 09:30:00"
"2016-09-27","11:25:00","Equity","603799.XSHG","Sell","MarketOrder","-199700 shares","27.78","-5547666","-199700 shares","-","-191712","7211.97","Filled","2016-09-27 11:25:00"
"2016-09-28","09:30:00","Equity","603799.XSHG","Buy","MarketOrder","196200 shares","28.24","5540688","196200 shares","-","0","1662.21","Filled","2016-09-28 09:30:00"
"2016-09-29","14:50:00","Equity","603799.XSHG","Sell","MarketOrder","-196200 shares","27.54","-5403348","-196200 shares","-","-137340","7024.35","Filled","2016-09-29 14:50:00"
