,gross_return,funding_return,turnover,cost_return,net_return,nav,signal_spread_return
2021-01-01,0.0,-0.0,0.0,0.0,0.0,1.0,0.75129948003046
2021-01-02,-0.0007718738042917882,1.8468418367346937e-05,0.09523809523809523,3.809523809523809e-05,-0.0007915006240196793,0.9992084993759803,0.6160952107457198
2021-01-03,0.0019541979375282694,8.449982993197281e-05,0.09523809523809523,3.809523809523809e-05,0.0020006025293650043,1.001207518427195,0.7854260477104067
2021-01-04,0.011804316911756959,-4.003818027210838e-06,0.09523809523809523,3.809523809523809e-05,0.01176221785563451,1.0129839393776348,0.566368348099167
2021-01-05,0.0006715245392222198,-2.9288886054421784e-05,0.0952380952380952,3.8095238095238085e-05,0.0006041404150725598,1.0135959239152321,0.7046329071756617
2021-01-06,0.00040614745856336213,4.858877551020376e-06,0.09523809523809523,3.809523809523809e-05,0.0003729110980191444,1.013973905084167,0.6718212916475915
2021-01-07,-0.003248522273054567,-0.0007160026360544217,0.09523809523809526,3.8095238095238106e-05,-0.004002620147204226,1.0099153527029376,0.9246560163875687
2021-01-08,0.025941412310127532,0.0002980840221088435,0.09523809523809523,3.809523809523809e-05,0.02620140109414114,1.0363765499302384,0.7463332170805903
2021-01-09,-0.00581722077984084,-8.02965731292516e-05,0.09523809523809523,3.809523809523809e-05,-0.005935612591065329,1.0302250202313876,0.6930748745857355
2021-01-10,-0.004304684258301615,-0.0005553889285714286,0.09523809523809523,3.809523809523809e-05,-0.0048981684249682815,1.0251788045666779,0.7159050783127672
2021-01-11,-0.00049924432829876,0.000422531011904762,0.09523809523809523,3.809523809523809e-05,-0.00011480855448923606,1.0250611052700327,0.9952860000214722
2021-01-12,0.009662428091750233,0.00031574225340136043,0.0952380952380952,3.8095238095238085e-05,0.009940075107056355,1.0352502896457392,1.0435312249091735
2021-01-13,-0.013822394084680563,0.0003231182397959183,0.09523809523809529,3.809523809523812e-05,-0.013537371082979883,1.0212357223110424,1.0537750127586933
2021-01-14,-0.018924836003003837,0.0006008171428571428,0.09523809523809529,3.809523809523812e-05,-0.018362114098241934,1.0024836754567665,1.0555554587396625
2021-01-15,0.051078721336798825,0.0005923862074829932,0.0952380952380952,3.8095238095238085e-05,0.05163301230618658,1.054244927408377,1.149941031459179
2021-01-16,0.010693063483399688,9.338978741496592e-05,0.09523809523809529,3.809523809523812e-05,0.010748358032719415,1.0655763293423406,0.8711764752217861
2021-01-17,0.0562522999877267,0.0003594028316326531,0.09523809523809519,3.809523809523808e-05,0.05657360758126411,1.1258598264464381,0.7240483487121183
2021-01-18,0.015810931689302466,9.027930272108861e-05,0.09523809523809527,3.809523809523811e-05,0.01586311575392832,1.1437194711960557,0.872554072239561
2021-01-19,0.0018203028878742695,0.0007789594727891154,0.0952380952380952,3.8095238095238085e-05,0.002561167122568147,1.1466487279031239,0.9620502595253966
2021-01-20,0.02204224805843844,0.0009120154676870748,0.09523809523809527,3.809523809523811e-05,0.022916168288030274,1.1729255231190079,1.1093892605945799
2021-01-21,0.019196888938087422,0.0013157928401360546,0.0952380952380952,3.8095238095238085e-05,0.02047458654012824,1.1969406882472333,1.567992968670435
2021-01-22,-0.0024124598234692178,0.0006376759268707484,0.09523809523809529,3.809523809523812e-05,-0.0018128791346937075,1.194770779448044,1.6080631601202615
2021-01-23,0.09644116317258991,0.0004036286904761905,0.05952380952380953,2.3809523809523814e-05,0.09682098233925658,1.3104496599844428,1.1291917167960337
2021-01-24,0.04032093053151705,0.0019520742261904763,0.047619047619047616,1.9047619047619046e-05,0.042253957138659905,1.365821343749797,0.9424359648525537
2021-01-25,0.06903237774010743,0.0007271940476190476,0.04761904761904763,1.9047619047619053e-05,0.06974052416867886,1.461074440183677,0.5784477704774863
2021-01-26,0.09603832626453228,0.0001622271428571429,0.035714285714285705,1.4285714285714282e-05,0.0961862676931037,1.601609737406736,0.44439964502755636
2021-01-27,0.017178653453960996,0.0007193174404761905,0.05952380952380953,2.3809523809523814e-05,0.017874161370627663,1.6302371683059127,0.3648873739731001
2021-01-28,0.021798734668538784,0.0003370597288359788,0.0648148148148148,2.592592592592592e-05,0.022109868471448836,1.6662814976744238,0.4585977355745072
