candle_begin_time,pearson_ic,spearman_ic,n_obs,n_in_scope,n_tradable,coverage_ratio
2024-04-08,-0.10733588648728178,-0.03222966694380594,253.0,253.0,261,0.9693486590038314
2024-04-09,-0.10896166619169496,-0.02862833845374071,253.0,253.0,261,0.9693486590038314
2024-04-10,-0.06729789356515943,-0.007184924948785027,254.0,254.0,262,0.9694656488549618
2024-04-11,-0.07108431126507005,-0.06653905164427977,255.0,255.0,263,0.9695817490494296
2024-04-12,0.00731143807578253,-0.025398043075497916,255.0,255.0,263,0.9695817490494296
2024-04-13,0.05127572448518847,0.044174820518758685,255.0,255.0,263,0.9695817490494296
2024-04-14,0.042299353704141014,0.0625275011579435,255.0,255.0,263,0.9695817490494296
2024-04-15,0.03485921187810975,0.016044030801296898,255.0,255.0,263,0.9695817490494296
2024-04-16,0.026873740442380823,0.017247940032043944,256.0,256.0,264,0.9696969696969697
2024-04-17,0.02677306128183446,0.06789261152836847,257.0,257.0,265,0.969811320754717
2024-04-18,0.03021755411905249,0.07403883132748167,257.0,257.0,265,0.969811320754717
2024-04-19,0.024305220232152976,0.05927554556637897,258.0,258.0,266,0.9699248120300752
2024-04-20,-0.009049258332845847,0.021877857277368632,258.0,258.0,266,0.9699248120300752
2024-04-21,-0.009923701089791964,-0.017192664826363134,258.0,258.0,266,0.9699248120300752
2024-04-22,-0.03284456090937315,-0.022485080579370688,258.0,258.0,266,0.9699248120300752
2024-04-23,-0.04404221093482955,-0.06366935468374252,258.0,258.0,263,0.9809885931558935
2024-04-24,-0.030807408697047366,-0.08977995666983088,258.0,258.0,262,0.9847328244274809
2024-04-25,-0.030198975450142433,-0.05883506813739372,259.0,259.0,261,0.9923371647509579
2024-04-26,-0.028306381730157388,-0.10041787251089576,259.0,259.0,259,1.0
2024-04-27,-0.03431105499459434,-0.1359971266948011,259.0,259.0,259,1.0
2024-04-28,-0.04592660493283072,-0.10704983458580418,258.0,258.0,259,0.9961389961389961
2024-04-29,-0.0441052825442955,-0.10740083298222831,259.0,259.0,259,1.0
2024-04-30,-0.03658676003460424,-0.10560060428850583,258.0,258.0,259,0.9961389961389961
2024-05-01,-0.041971924784521254,-0.053016743361508537,258.0,258.0,259,0.9961389961389961
2024-05-02,-0.05071966676273209,-0.05115454531796944,258.0,258.0,259,0.9961389961389961
2024-05-03,-0.033309675900564564,0.031835900173607164,258.0,258.0,259,0.9961389961389961
2024-05-04,-0.027057328105570114,0.062297686856550315,258.0,258.0,259,0.9961389961389961
2024-05-05,-0.0447668376856853,0.04154658167869642,258.0,258.0,259,0.9961389961389961
2024-05-06,-0.02981373536365373,0.11184752755651316,258.0,258.0,259,0.9961389961389961
2024-05-07,-0.022292787956649133,0.1213017637775578,258.0,258.0,259,0.9961389961389961
2024-05-08,-0.02699432668787708,0.07301441487487999,259.0,259.0,260,0.9961538461538462
2024-05-09,-0.03460699799491064,0.10122391750298726,259.0,259.0,260,0.9961538461538462
2024-05-10,-0.022896420782895513,0.12433744759326154,259.0,259.0,260,0.9961538461538462
2024-05-11,-0.014009224640804757,0.13922406945662757,259.0,259.0,260,0.9961538461538462
2024-05-12,-0.0032054452874981745,0.1619197270360061,259.0,259.0,260,0.9961538461538462
2024-05-13,0.013604854651338523,0.1290003522561662,259.0,259.0,260,0.9961538461538462
2024-05-14,0.01898261578947964,0.08788938783820469,257.0,257.0,260,0.9884615384615385
2024-05-15,0.013314063380326927,0.11581812199588006,256.0,256.0,259,0.9884169884169884
2024-05-16,-0.0033000923064203207,0.06767962598425196,255.0,255.0,258,0.9883720930232558
2024-05-17,-0.03337687947193404,0.045746728809634096,255.0,255.0,258,0.9883720930232558
2024-05-18,-0.058623511211256876,-0.006574947892542844,255.0,255.0,258,0.9883720930232558
2024-05-19,-0.03582792501335352,-0.0003198818897637796,255.0,255.0,258,0.9883720930232558
2024-05-20,-0.041082751603076166,0.03607138721630385,255.0,255.0,258,0.9883720930232558
2024-05-21,-0.05358033846246917,0.07335917830167084,256.0,256.0,259,0.9884169884169884
2024-05-22,-0.04503833139804536,0.015523432135500111,256.0,256.0,258,0.9922480620155039
2024-05-23,-0.04899052885408059,0.09372353513389792,256.0,256.0,258,0.9922480620155039
2024-05-24,-0.056648722506072995,0.02663509956511787,256.0,256.0,259,0.9884169884169884
2024-05-25,-0.06108441308224287,0.03230052710161976,257.0,257.0,259,0.9922779922779923
2024-05-26,-0.06422522840846871,0.04168174825807618,257.0,257.0,259,0.9922779922779923
2024-05-27,-0.12500722072400175,0.025122160890417154,257.0,257.0,259,0.9922779922779923
2024-05-28,-0.1602222563399316,-0.02209076101710252,257.0,257.0,259,0.9922779922779923
2024-05-29,-0.1665875440393523,-0.07776445570536603,257.0,257.0,259,0.9922779922779923
2024-05-30,-0.16939203696682384,-0.08977883955138474,256.0,256.0,259,0.9884169884169884
2024-05-31,-0.17137448369328376,-0.1062421320668345,256.0,256.0,259,0.9884169884169884
2024-06-01,-0.16680305859796576,-0.05103713664454108,256.0,256.0,259,0.9884169884169884
2024-06-02,-0.15682321243956973,-0.035851377952755906,255.0,255.0,259,0.9845559845559846
2024-06-03,-0.1367137943440532,-0.05462815539601668,255.0,255.0,259,0.9845559845559846
2024-06-04,-0.15123369882895185,-0.05191504630858598,254.0,254.0,259,0.9806949806949807
2024-06-05,-0.1429381770917333,-0.04471218010094704,254.0,254.0,257,0.9883268482490273
2024-06-06,-0.13920843326320337,-0.04875593446039833,255.0,255.0,257,0.9922178988326849
2024-06-07,-0.10592813166246383,0.014094329365987637,256.0,256.0,258,0.9922480620155039
2024-06-08,-0.09351488032609741,0.056219243533989466,256.0,256.0,258,0.9922480620155039
2024-06-09,-0.08940493833935821,0.09024662394140534,256.0,256.0,258,0.9922480620155039
2024-06-10,-0.08912741745160742,0.06282401579308766,256.0,256.0,258,0.9922480620155039
2024-06-11,-0.07692576002361459,-0.003412537193865873,256.0,256.0,258,0.9922480620155039
2024-06-12,-0.0963528329557667,0.09398317692835886,256.0,256.0,258,0.9922480620155039
2024-06-13,-0.10479495253327624,0.040849593728541994,256.0,256.0,258,0.9922480620155039
2024-06-14,-0.07679850244149627,0.07105458915083541,256.0,256.0,258,0.9922480620155039
2024-06-15,-0.06821845176403184,0.041850251773861286,256.0,256.0,258,0.9922480620155039
2024-06-16,-0.08367580033564959,0.06987654497596703,256.0,256.0,258,0.9922480620155039
2024-06-17,-0.04683630423684413,0.027323186083772027,256.0,256.0,258,0.9922480620155039
2024-06-18,0.003176430623478394,0.07128848134584573,256.0,256.0,258,0.9922480620155039
2024-06-19,0.0013111735896543292,0.0648965591349199,257.0,257.0,259,0.9922779922779923
2024-06-20,-0.015164477523009192,0.0673807800199077,257.0,257.0,259,0.9922779922779923
2024-06-21,-0.00952133497413232,0.0822797427834585,257.0,257.0,258,0.9961240310077519
2024-06-22,0.0003192102565004492,0.08393047009320423,257.0,257.0,258,0.9961240310077519
