date,q1,q2,q3,q4,q5
2018-01-02,,,,,
2018-01-03,,,,,
2018-01-04,,,,,
2018-01-05,,,,,
2018-01-08,,,,,
2018-01-09,,,,,
2018-01-10,,,,,
2018-01-11,,,,,
2018-01-12,,,,,
2018-01-15,0.0621960467975494,0.06231896819991054,0.06840734228291463,0.032416484213325616,0.03773563026290502
2018-01-16,0.04395374107108267,0.060004825513339764,0.0744855316917851,0.012968827613626931,0.027428295068251
2018-01-17,0.04414501505678288,0.06885109638946348,0.044604558512230545,0.039691091384651024,0.04921234942173855
2018-01-18,0.03293335521920432,0.04334421980868336,0.05404969979710277,0.036816423194688246,0.03467285171961025
2018-01-19,0.060591865271485655,0.04445503841038441,0.04528679696255535,0.025256933844612577,0.03227494504834414
2018-01-22,0.020111895950520164,0.012866198336475876,0.01982375812110382,0.02081466960343906,0.027292709640687404
2018-01-23,-0.004723553195426621,-0.014369249233365841,-0.0063763885150040734,0.011601277360800936,-0.005054620453117172
2018-01-24,-0.009427746192927473,-0.02089726093740412,-0.0005361204895161475,-0.001539022288367587,-0.004322966153080501
2018-01-25,-0.02432611827645881,-0.016320768488023437,-0.015734744266120235,0.017684928957701098,-0.004577314857049655
2018-01-26,-0.00569889455251849,-0.026138350523783327,-0.018336738770347024,-0.018910473822892366,-0.03177239397949788
2018-01-29,-0.02251730642525665,-0.0346968733474028,-0.02772127343525797,-0.033855159166472124,-0.04557402670819128
2018-01-30,-0.09146957009380964,-0.08270719297528782,-0.10728477438038876,-0.07531374846774959,-0.07895875737137582
2018-01-31,-0.0958942170895511,-0.11051760626106404,-0.10623620828216214,-0.07670253040234605,-0.10476481297067386
2018-02-01,-0.0796396809823536,-0.08225927407089642,-0.11608392454729832,-0.06747494934685076,-0.08406415156504561
2018-02-02,-0.1482341507499928,-0.1576764348865773,-0.14114458640088645,-0.11485652375853118,-0.11887698883095983
2018-02-05,-0.10088747079640806,-0.12425272939959432,-0.12445713486274623,-0.1103897543469544,-0.08656271439157343
2018-02-06,-0.018253126845465335,-0.02880479093072495,-0.022323154948948994,-0.021110584200655896,-0.012745698075615085
2018-02-07,0.011131050134076247,0.020391994019076872,0.020799061127741394,0.0030033003197035227,-0.002829239130835576
2018-02-08,0.034085438145826416,0.03868717235088411,0.030033470437005702,0.025204129139312734,0.024825408501746443
2018-02-09,0.1009488272188778,0.10313002112386148,0.12609443311393354,0.09135224703075259,0.07647011575816628
2018-02-12,0.10949500460743111,0.1092478101161856,0.10145501255049989,0.0800823513313748,0.08060883074408554
2018-02-13,0.06925933318355046,0.07968932470038174,0.07439400058480548,0.054372274133026165,0.042314472938257526
2018-02-14,0.12898404769496277,0.07179957770960908,0.07073349410176417,0.047522360017719416,0.044607826567977064
2018-02-15,0.05449552552728265,0.03718814203337619,0.04931758091128799,0.04232299859223328,0.052610663470777544
2018-02-20,0.0889513545140404,0.01736374984290971,0.019801538880224425,0.02071910278746871,0.021950586242428172
2018-02-21,0.019880360658111763,-0.018254243887695722,-0.020747312171592303,0.007804643639468748,0.026131844195349283
2018-02-22,0.01620612117270283,0.010620435340762093,0.006962528676923585,0.02657901750983578,0.030249221134404095
2018-02-23,-0.009074240521787442,-0.030093505097840402,-0.022324141944227882,-0.0031129690090274543,0.004619936148028853
2018-02-26,-0.021640125753175473,-0.052550635520104895,-0.04354572978295129,-0.0345498638350907,-0.04069632088973015
2018-02-27,0.013237133473493585,-0.0016606914841179438,-0.017389418993851966,-0.003413983478772215,-0.01003907181915449
2018-02-28,0.00442950787129294,-0.016028278924066615,-0.014385225328208967,-0.0040356088625109095,-0.02152646788420551
2018-03-01,0.008059215418109122,-0.010121893133954294,-0.00656351229503492,-0.006347729280816875,-0.012995350630535654
2018-03-02,0.025687531176219032,0.029653643351449578,0.021474051989238293,0.010742718514930197,-0.0017756653142988802
2018-03-05,0.07262241586071837,0.0745641998971426,0.055574591577281576,0.03994402069200119,0.03860852165297655
2018-03-06,0.04286905713510201,0.038015514446724186,0.030248685451462903,0.02849001861495949,0.013508670730579297
