date,ic_1d,ic_5d,ic_20d
2018-01-02,,,
2018-01-03,,,
2018-01-04,,,
2018-01-05,,,
2018-01-08,,,
2018-01-09,,,
2018-01-10,,,
2018-01-11,,,
2018-01-12,,,
2018-01-15,-0.12497088151351197,-0.09887567950306868,0.045360107299178554
2018-01-16,-0.10576430223940923,-0.15883544213507167,0.01939034746721796
2018-01-17,-0.008442253086045768,-0.0317306002815683,0.0923777840399878
2018-01-18,-0.00795389370498564,0.006825673035148238,0.05211289351099835
2018-01-19,-0.13547386473411493,-0.0695657823189784,0.07691718840028033
2018-01-22,-0.019909291455401327,0.04805696445517907,0.015206869163477748
2018-01-23,0.06297914285542873,0.029757822863615568,-0.005945728333949628
2018-01-24,-0.021200341259069076,0.06266760465434161,0.08713697580879999
2018-01-25,-0.023568698856593163,0.09428835110876145,-0.004965812657648128
2018-01-26,0.061502886686241195,-0.08349454330471652,-0.030643791941187444
2018-01-29,-0.06048424912837639,-0.11416009755900036,-0.1065022720293764
2018-01-30,-0.03176308670875724,0.08806271506835055,0.0731770567106144
2018-01-31,0.11368120511167362,0.01091813784458133,0.00965652960626396
2018-02-01,-0.15649769275382405,0.01749168532830892,-0.04127225241808402
2018-02-02,0.05808788284855078,0.14397556074954299,0.014382367785363417
2018-02-05,0.1995681513102534,0.08307186270299591,-0.052793599572626686
2018-02-06,-0.019356021502451647,0.06696918860666405,0.0025521725586154227
2018-02-07,0.022605394834574404,-0.04400476540003415,-0.1102123430896425
2018-02-08,0.08095313060478009,-0.05591791038771681,-0.0752928290557339
2018-02-09,-0.09749367005561907,-0.1614027872178365,-0.1784824318618769
2018-02-12,-0.06042598337888731,-0.11804786021736793,-0.14865433103711748
2018-02-13,-0.13092856731537503,-0.15459501427403047,-0.18193815901973973
2018-02-14,-0.1774652966070342,-0.14808221014709236,-0.11480191509343857
2018-02-15,0.19225835389703227,0.04139107168662877,-0.003057730268085773
2018-02-20,-0.011912729005417507,-0.01870939627450654,-0.05629061065982158
2018-02-21,0.10693655845496709,0.1371350086405008,0.13197719614042439
2018-02-22,-0.07324399301883061,0.01523569982636613,-0.015552286197400235
2018-02-23,0.00914542682014839,0.13001930637466372,0.07026857347955184
2018-02-26,0.01185569575492811,-0.04196442094898077,-0.02780772271572114
2018-02-27,-0.0015163949194642807,-0.10567819031434941,-0.005688535835759923
2018-02-28,-0.08307913600564783,-0.08068321418105816,0.00955727483064168
2018-03-01,0.020542272794504903,-0.06247650519639536,-0.02807505908255235
2018-03-02,0.051981574705000526,-0.11204380520607926,-0.014316893388680018
2018-03-05,-0.2510274588687045,-0.26939350507824394,-0.07673062943953887
2018-03-06,0.14975146286667138,-0.13361594200574928,0.027866099647283742
2018-03-07,-0.0979703889101141,-0.09655097330141643,0.006298958514727734
2018-03-08,-0.10514301559276475,-0.1350787744549612,-0.004963486299927334
2018-03-09,-0.08742482426703777,0.018338874998014267,0.08845104543893795
2018-03-12,0.009816083723868368,0.08008375707445081,0.08112780313788119
2018-03-13,0.004574440934322728,0.06527288323546752,0.056355998765156026
2018-03-14,-0.007181635601202855,0.07367598484394712,0.028906937600525904
2018-03-15,0.02430544165435441,0.0778746288114268,0.03817381252333865
2018-03-16,-0.007278699170946332,0.027338972912651388,0.025909187560781175
2018-03-19,-0.030750128366480015,0.10243976291290677,0.07084025715437328
2018-03-20,0.01951530939678986,-0.003430151787796454,0.012133069651632734
2018-03-21,-0.06181948311163522,0.021396584701417108,-0.0033627557553008508
2018-03-22,0.11664169052245325,0.12976106868524837,0.07275452120427367
2018-03-23,-0.061950850980040745,0.05324236609711072,0.058875697013123084
2018-03-26,-0.057997336406881275,0.08434757875755018,0.13019554844043008
2018-03-27,0.1775425079529894,0.11818442123657612,-0.013556359770559637
2018-03-28,-0.07663308922062453,0.004561076880576811,-0.0015579823987518732
2018-03-29,-0.0009648647819566794,-0.07626376785316867,-0.017355016921422012
2018-04-03,0.1508304580134676,-0.04752401358766723,0.06828230971172283
2018-04-04,0.0001231784030870294,-0.13193244629504994,0.0018874363742805125
